year,province,cas_number,substance,tot_air_tonnes,facility_count
2021,BC,206-44-0,Fluoranthene,0.223884309,14
2021,BC,207-08-9,Benzo[k]fluoranthene,3.6279e-05,5
2021,BC,208-96-8,Acenaphthylene,0.19334315,10
2021,BC,218-01-9,Chrysene,0.036676236,11
2021,BC,26471-62-5,Toluenediisocyanate (mixed isomers),0.0029,1
2021,BC,463-58-1,Carbonyl sulphide,223.08,3
2021,BC,50-00-0,Formaldehyde,241.26701,17
2021,BC,50-32-8,Benzo[a]pyrene,0.006765103,9
2021,BC,53-70-3,"Dibenz[a,h]anthracene",2.1514e-05,2
2021,BC,5522-43-0,1-Nitropyrene,1.11e-05,1
2021,BC,56-49-5,3-Methylcholanthrene,2.1e-08,1
2021,BC,56-55-3,Benz[a]anthracene,0.000909087,9
2021,BC,57-97-6,"7,12-Dimethylbenz[a]anthracene",1.88e-07,1
2021,BC,630-08-0,Carbon monoxide,72222.161647,346
2021,BC,67-56-1,Methanol,2601.45222,42
2021,BC,67-63-0,Isopropyl alcohol,48.86838,6
2021,BC,71-36-3,n-Butyl alcohol,4.245,1
2021,BC,71-43-2,Benzene,34.6909,12
2021,BC,7429-90-5,Aluminum (fume or dust only),15.9358,2
2021,BC,7446-09-5,Sulphur dioxide,28633.302483,247
2021,BC,74-85-1,Ethylene,2.98,1
2021,BC,75-05-8,Acetonitrile,4.676,1
2021,BC,75-07-0,Acetaldehyde,135.4299,11
2021,BC,7647-01-0,Hydrochloric acid,1546.43519,16
2021,BC,7664-39-3,Hydrogen fluoride,96.81,1
2021,BC,7664-93-9,Sulphuric acid,86.42418,11
2021,BC,7697-37-2,Nitric acid,11.853,1
2021,BC,7782-50-5,Chlorine,0.01205,2
2021,BC,7783-06-4,Hydrogen sulphide,222.36542,15
2021,BC,78-83-1,i-Butyl alcohol,9.04,1
2021,BC,78-93-3,Methyl ethyl ketone,26.4329,6
2021,BC,83-32-9,Acenaphthene,1.6431848,5
2021,BC,85-01-8,Phenanthrene,2.395221397,18
2021,BC,86-73-7,Fluorene,1.4771046,8
2021,BC,9016-87-9,Polymeric diphenylmethane diisocyanate,0.127824,2
2021,BC,91-20-3,Naphthalene,9.718055,4
2021,BC,95-63-6,"1,2,4-Trimethylbenzene",1.467439,3
2021,BC,98-82-8,Cumene,0.013,1
2021,BC,NA - 01,Antimony (and its compounds),0.1592,3
2021,BC,NA - 02,Arsenic (and its compounds),0.499593735,34
2021,BC,NA - 03,Cadmium (and its compounds),0.298701149,38
2021,BC,NA - 04,Chromium (and its compounds),2.706123,7
2021,BC,NA - 05,Cobalt (and its compounds),0.23953745,25
2021,BC,NA - 06,Copper (and its compounds),24.65043,8
2021,BC,NA - 08,Lead (and its compounds),1.247325533,46
2021,BC,NA - 09,Manganese (and its compounds),14.543358,27
2021,BC,NA - 10,Mercury (and its compounds),0.16214014,27
2021,BC,NA - 11,Nickel (and its compounds),0.610053,6
2021,BC,NA - 12,Selenium (and its compounds),0.44165398,34
2021,BC,NA - 13,Silver (and its compounds),0.025,2
2021,BC,NA - 14,Zinc (and its compounds),101.005106,15
2021,BC,NA - 16,Ammonia (total),1445.93375,30
2015,AB,100-41-4,Ethylbenzene,196.7743,25
2015,AB,100-42-5,Styrene,146.0573,8
2015,AB,10049-04-4,Chlorine dioxide,33.371,2
2015,AB,101-68-8,Methylenebis(phenylisocyanate),0.028,1
2015,AB,106-99-0,"1,3-Butadiene",4.368,4
2015,AB,107-02-8,Acrolein,22.0338,2
2015,AB,107-06-2,"1,2-Dichloroethane",0.0375,1
2015,AB,107-21-1,Ethylene glycol,17.4151,12
2015,AB,108-05-4,Vinyl acetate,197.47,1
2015,AB,108-10-1,Methyl isobutyl ketone,26.83,2
2015,AB,108-88-3,Toluene,816.0642,74
2015,AB,108-95-2,Phenol (and its salts),5.094,3
2015,AB,110-54-3,n-Hexane,2062.077,104
2015,AB,110-82-7,Cyclohexane,382.9026,53
2015,AB,11104-93-1,Nitrogen oxides (expressed as nitrogen dioxide),329493.09147,1836
2015,AB,111-42-2,Diethanolamine (and its salts),0.0,1
2015,AB,111-76-2,2-Butoxyethanol,79.957,1
2015,AB,115-07-1,Propylene,195.3192,9
2015,AB,118-74-1,Hexachlorobenzene,0.000514408,27
2015,AB,121-44-8,Triethylamine,0.088,1
2015,AB,123-91-1,"1,4-Dioxane",0.0292,2
2015,AB,129-00-0,Pyrene,0.4231692,15
2015,AB,1319-77-3,"Cresol (all isomers, and their salts)",8.114,1
2015,AB,1330-20-7,Xylene (all isomers),1361.6474,70
2015,AB,1634-04-4,Methyl tert-butyl ether,0.073,1
2015,AB,191-24-2,Benzo[ghi]perylene,0.0340898,11
2015,AB,192-65-4,"Dibenzo[a,e]pyrene",0.0002902,1
2015,AB,192-97-2,Benzo[e]pyrene,0.0053712,8
2015,AB,193-39-5,"Indeno[1,2,3-cd]pyrene",0.0117138,11
2015,AB,198-55-0,Perylene,0.0011656,7
2015,AB,205-82-3,Benzo[j]fluoranthene,0.0018106,6
2015,AB,205-99-2,Benzo[b]fluoranthene,0.0208197,10
2015,AB,206-44-0,Fluoranthene,0.3326694,15
2015,AB,207-08-9,Benzo[k]fluoranthene,0.0846558,11
2015,AB,208-96-8,Acenaphthylene,12.8399973,10
2015,AB,218-01-9,Chrysene,0.0488686,9
2015,AB,224-42-0,"Dibenz[a,j]acridine",0.000293,1
2015,AB,226-36-8,"Dibenz[a,h]acridine",3e-06,1
2015,AB,26471-62-5,Toluenediisocyanate (mixed isomers),0.01261,2
2015,AB,463-58-1,Carbonyl sulphide,652.1222,26
2015,AB,50-00-0,Formaldehyde,448.7159,24
2015,AB,50-32-8,Benzo[a]pyrene,0.0101295,10
2015,AB,53-70-3,"Dibenz[a,h]anthracene",0.1109075,9
2015,AB,5522-43-0,1-Nitropyrene,1e-06,1
2015,AB,56-49-5,3-Methylcholanthrene,0.00092,2
2015,AB,56-55-3,Benz[a]anthracene,0.0171874,10
2015,AB,57-97-6,"7,12-Dimethylbenz[a]anthracene",5.2e-05,3
2015,AB,630-08-0,Carbon monoxide,214360.28389,1522
2015,AB,64-18-6,Formic acid,0.5464,2
2015,AB,67-56-1,Methanol,2609.9413,53
2015,AB,67-63-0,Isopropyl alcohol,13.4332,10
2015,AB,68-12-2,"n,n-Dimethylformamide",0.352,1
2015,AB,71-36-3,n-Butyl alcohol,62.764,2
2015,AB,71-43-2,Benzene,251.9336,80
2015,AB,7440-62-2,Vanadium (except when in an alloy) and its compounds,3.8096,9
2015,AB,7446-09-5,Sulphur dioxide,228802.3567,308
2015,AB,74-85-1,Ethylene,991.7541,14
2015,AB,74-90-8,Hydrogen cyanide,10.7,1
2015,AB,75-05-8,Acetonitrile,0.409,1
2015,AB,75-07-0,Acetaldehyde,138.5495,15
2015,AB,75-09-2,Dichloromethane,0.282,1
2015,AB,75-15-0,Carbon disulphide,235.4874,17
2015,AB,75-21-8,Ethylene oxide,1.4111,3
2015,AB,7647-01-0,Hydrochloric acid,8115.6683,18
2015,AB,7664-39-3,Hydrogen fluoride,1286.8754,7
2015,AB,7664-93-9,Sulphuric acid,593.0815,15
2015,AB,7723-14-0,Phosphorus (yellow or white only),0.533,1
2015,AB,77-73-6,Dicyclopentadiene,0.651,1
2015,AB,7782-50-5,Chlorine,34.43,4
2015,AB,7783-06-4,Hydrogen sulphide,628.9951,55
2015,AB,7789-75-5,Calcium fluoride,2.5118,1
2015,AB,78-00-2,Tetraethyl lead,2e-05,2
2015,AB,78-79-5,Isoprene,1.0689708,5
2015,AB,78-93-3,Methyl ethyl ketone,43.307,5
2015,AB,79-21-0,Peracetic acid (and its salts),14.51,1
2015,AB,80-05-7,Bisphenol A,1e-05,1
2015,AB,83-32-9,Acenaphthene,0.1013026,11
2015,AB,85-01-8,Phenanthrene,2.4546043,15
2015,AB,86-73-7,Fluorene,0.2688283,11
2015,AB,872-50-4,N-Methyl-2-pyrrolidone,1.864,3
2015,AB,9016-87-9,Polymeric diphenylmethane diisocyanate,0.124,2
2015,AB,91-20-3,Naphthalene,1.688,8
2015,AB,92-52-4,Biphenyl,0.4,1
2015,AB,95-63-6,"1,2,4-Trimethylbenzene",161.9599,34
2015,AB,98-82-8,Cumene,34.86,4
2015,AB,NA - 01,Antimony (and its compounds),0.004,1
2015,AB,NA - 02,Arsenic (and its compounds),0.3274716,21
2015,AB,NA - 03,Cadmium (and its compounds),0.2230756,32
2015,AB,NA - 04,Chromium (and its compounds),0.6428,10
2015,AB,NA - 05,Cobalt (and its compounds),0.3771,13
2015,AB,NA - 06,Copper (and its compounds),0.8332,15
2015,AB,NA - 08,Lead (and its compounds),1.3103798,34
2015,AB,NA - 09,Manganese (and its compounds),5.5774,18
2015,AB,NA - 10,Mercury (and its compounds),0.3680068,25
2015,AB,NA - 11,Nickel (and its compounds),3.6401,15
2015,AB,NA - 12,Selenium (and its compounds),0.274264,33
2015,AB,NA - 13,Silver (and its compounds),0.059,1
2015,AB,NA - 14,Zinc (and its compounds),9.8317,22
2015,AB,NA - 16,Ammonia (total),8819.149,43
2015,AB,NA - 19,Hexavalent chromium (and its compounds),0.5670048,14
2015,AB,NA - 20,Nonylphenol and its ethoxylates,0.0077379,3
2015,AB,NA - 22,Phosphorus (total),12.1406,10
2015,AB,NA - 37,Thallium (and its compounds),0.03,1
2015,AB,NA - D/F,Dioxins and furans - total,2.111e-06,28
2015,AB,NA - M08,Total particulate matter,116805.8972,319
2015,AB,NA - M09,PM10 - Particulate Matter <= 10 Micrometers,44772.785629,1113
2015,AB,NA - M10,PM2.5 - Particulate Matter <= 2.5 Micrometers,12650.148851,1412
2015,AB,NA - M14,Total reduced sulphur (expressed as hydrogen sulphide),1485.8552,54
2015,AB,NA - M16,Volatile Organic Compounds (VOCs),87697.020248,504
2015,AB,NA - P/H,"PAHs, total unspeciated",0.954456,12
2015,BC,100-41-4,Ethylbenzene,6.1711,6
2015,BC,100-42-5,Styrene,468.8007,8
2015,BC,10049-04-4,Chlorine dioxide,208.7161,10
2015,BC,101-68-8,Methylenebis(phenylisocyanate),0.0711,3
2015,BC,107-02-8,Acrolein,19.948,2
2015,BC,107-21-1,Ethylene glycol,4.7723,4
2015,BC,108-10-1,Methyl isobutyl ketone,5.385,2
2015,BC,108-88-3,Toluene,62.3871,14
2015,BC,108-95-2,Phenol (and its salts),26.287,3
2015,BC,110-54-3,n-Hexane,48.583,12
2015,BC,110-82-7,Cyclohexane,3.647,6
2015,BC,11104-93-1,Nitrogen oxides (expressed as nitrogen dioxide),54834.54296,395
2015,BC,115-07-1,Propylene,44.059,2
2015,BC,118-74-1,Hexachlorobenzene,0.000207974,28
2015,BC,120-12-7,Anthracene,1.0824,2
2015,BC,129-00-0,Pyrene,9.8558034,17
2015,BC,1319-77-3,"Cresol (all isomers, and their salts)",0.011,1
2015,BC,1330-20-7,Xylene (all isomers),55.066,13
2015,BC,191-24-2,Benzo[ghi]perylene,0.070903,5
2015,BC,192-97-2,Benzo[e]pyrene,1.3358263,4
2015,BC,193-39-5,"Indeno[1,2,3-cd]pyrene",0.4867193,3
2015,BC,198-55-0,Perylene,0.2342092,3
2015,BC,205-82-3,Benzo[j]fluoranthene,3.7e-06,2
2015,BC,205-99-2,Benzo[b]fluoranthene,2.7098436,6
2015,BC,206-44-0,Fluoranthene,13.0289367,15
2015,BC,207-08-9,Benzo[k]fluoranthene,0.624,2
2015,BC,208-96-8,Acenaphthylene,0.2506248,18
2015,BC,218-01-9,Chrysene,4.1661405,12
2015,BC,26471-62-5,Toluenediisocyanate (mixed isomers),0.0012024,2
2015,BC,463-58-1,Carbonyl sulphide,342.001,6
2015,BC,50-00-0,Formaldehyde,236.0896,14
2015,BC,50-32-8,Benzo[a]pyrene,0.9353,5
2015,BC,53-70-3,"Dibenz[a,h]anthracene",0.128336,2
2015,BC,56-55-3,Benz[a]anthracene,2.3116465,6
2015,BC,584-84-9,"Toluene-2,4-diisocyanate",0.0646,1
2015,BC,630-08-0,Carbon monoxide,78063.84812,343
2015,BC,67-56-1,Methanol,3379.4168,47
2015,BC,67-63-0,Isopropyl alcohol,63.593,7
2015,BC,71-36-3,n-Butyl alcohol,0.148,1
2015,BC,71-43-2,Benzene,29.4479,10
2015,BC,7440-62-2,Vanadium (except when in an alloy) and its compounds,0.0079,3
2015,BC,7446-09-5,Sulphur dioxide,33800.1243,79
2015,BC,74-85-1,Ethylene,19.3764,2
2015,BC,75-07-0,Acetaldehyde,191.6003,13
2015,BC,75-15-0,Carbon disulphide,17.438,1
2015,BC,7647-01-0,Hydrochloric acid,1799.2881,16
2015,BC,7664-39-3,Hydrogen fluoride,142.6,1
2015,BC,7664-93-9,Sulphuric acid,90.1644,12
2015,BC,7782-50-5,Chlorine,0.0018,2
2015,BC,7783-06-4,Hydrogen sulphide,251.2419,17
2015,BC,78-83-1,i-Butyl alcohol,5.467,1
2015,BC,78-93-3,Methyl ethyl ketone,14.58,4
2015,BC,83-32-9,Acenaphthene,1.9975497,10
2015,BC,85-01-8,Phenanthrene,10.135531,19
2015,BC,86-73-7,Fluorene,1.6275203,13
2015,BC,9016-87-9,Polymeric diphenylmethane diisocyanate,0.1209,3
2015,BC,91-20-3,Naphthalene,0.4984,4
2015,BC,95-63-6,"1,2,4-Trimethylbenzene",2.083,6
2015,BC,98-82-8,Cumene,0.011,2
2015,BC,NA - 01,Antimony (and its compounds),0.0621,2
2015,BC,NA - 02,Arsenic (and its compounds),0.3013226,28
2015,BC,NA - 03,Cadmium (and its compounds),0.1165019,34
2015,BC,NA - 04,Chromium (and its compounds),0.5589,6
2015,BC,NA - 05,Cobalt (and its compounds),0.0009,4
2015,BC,NA - 06,Copper (and its compounds),4.8519,9
2015,BC,NA - 08,Lead (and its compounds),1.1365814,44
2015,BC,NA - 09,Manganese (and its compounds),12.4667,22
2015,BC,NA - 10,Mercury (and its compounds),0.1662525,25
2015,BC,NA - 11,Nickel (and its compounds),0.0025,3
2015,BC,NA - 12,Selenium (and its compounds),0.0393869,27
2015,BC,NA - 14,Zinc (and its compounds),100.6345,17
2015,BC,NA - 16,Ammonia (total),1339.1779,28
2015,BC,NA - 19,Hexavalent chromium (and its compounds),0.1837777,16
2015,BC,NA - 22,Phosphorus (total),19.519,15
2015,BC,NA - 37,Thallium (and its compounds),0.0081,1
2015,BC,NA - D/F,Dioxins and furans - total,9.34e-07,27
2015,BC,NA - M08,Total particulate matter,98394.622,163
2015,BC,NA - M09,PM10 - Particulate Matter <= 10 Micrometers,35220.214902,370
2015,BC,NA - M10,PM2.5 - Particulate Matter <= 2.5 Micrometers,9308.29634,413
2015,BC,NA - M14,Total reduced sulphur (expressed as hydrogen sulphide),935.514,18
2015,BC,NA - M16,Volatile Organic Compounds (VOCs),18776.500061,250
2015,BC,NA - P/H,"PAHs, total unspeciated",1.0609636,9
2015,MB,100-41-4,Ethylbenzene,95.0,1
2015,MB,100-42-5,Styrene,54.52,2
2015,MB,101-68-8,Methylenebis(phenylisocyanate),0.0253,1
2015,MB,108-10-1,Methyl isobutyl ketone,4.6,1
2015,MB,108-88-3,Toluene,188.9389,8
2015,MB,110-54-3,n-Hexane,175.5542,5
2015,MB,110-82-7,Cyclohexane,29.295,1
2015,MB,11104-93-1,Nitrogen oxides (expressed as nitrogen dioxide),3185.16,29
2015,MB,111-76-2,2-Butoxyethanol,2.52,1
2015,MB,118-74-1,Hexachlorobenzene,0.0003162,6
2015,MB,124-40-3,Dimethylamine,1.754,1
2015,MB,129-00-0,Pyrene,0.0162367,2
2015,MB,1330-20-7,Xylene (all isomers),117.0299,8
2015,MB,191-24-2,Benzo[ghi]perylene,2.4e-06,1
2015,MB,192-97-2,Benzo[e]pyrene,1.2e-06,1
2015,MB,193-39-5,"Indeno[1,2,3-cd]pyrene",4e-07,1
2015,MB,198-55-0,Perylene,7e-07,1
2015,MB,205-82-3,Benzo[j]fluoranthene,0.0,1
2015,MB,205-99-2,Benzo[b]fluoranthene,0.0,1
2015,MB,206-44-0,Fluoranthene,0.0284816,2
2015,MB,207-08-9,Benzo[k]fluoranthene,0.0,1
2015,MB,208-96-8,Acenaphthylene,1.138694,1
2015,MB,218-01-9,Chrysene,2.2e-06,1
2015,MB,50-00-0,Formaldehyde,14.793,1
2015,MB,50-32-8,Benzo[a]pyrene,0.0,1
2015,MB,56-55-3,Benz[a]anthracene,5e-07,1
2015,MB,630-08-0,Carbon monoxide,1826.1606,20
2015,MB,67-56-1,Methanol,318.5864,9
2015,MB,67-63-0,Isopropyl alcohol,58.1938,6
2015,MB,71-36-3,n-Butyl alcohol,2.7,1
2015,MB,71-43-2,Benzene,0.022,1
2015,MB,7440-62-2,Vanadium (except when in an alloy) and its compounds,0.0001,1
2015,MB,7446-09-5,Sulphur dioxide,152169.1425,11
2015,MB,7647-01-0,Hydrochloric acid,10.0695,2
2015,MB,7664-93-9,Sulphuric acid,55.793,6
2015,MB,7782-50-5,Chlorine,20.492,2
2015,MB,7783-06-4,Hydrogen sulphide,49.016,1
2015,MB,78-79-5,Isoprene,0.1622913,1
2015,MB,78-83-1,i-Butyl alcohol,20.8089,3
2015,MB,78-93-3,Methyl ethyl ketone,61.4451,6
2015,MB,80-05-7,Bisphenol A,3.1e-06,1
2015,MB,83-32-9,Acenaphthene,0.092485,1
2015,MB,85-01-8,Phenanthrene,0.2385888,2
2015,MB,86-73-7,Fluorene,0.011204,1
2015,MB,9016-87-9,Polymeric diphenylmethane diisocyanate,0.04,1
2015,MB,95-63-6,"1,2,4-Trimethylbenzene",4.433,1
2015,MB,NA - 02,Arsenic (and its compounds),6.3988705,3
2015,MB,NA - 03,Cadmium (and its compounds),1.2597351,7
2015,MB,NA - 04,Chromium (and its compounds),0.03,2
2015,MB,NA - 05,Cobalt (and its compounds),1.5757,2
2015,MB,NA - 06,Copper (and its compounds),37.5258,7
2015,MB,NA - 08,Lead (and its compounds),5.400507,9
2015,MB,NA - 09,Manganese (and its compounds),2.0526,7
2015,MB,NA - 10,Mercury (and its compounds),0.0196561,3
2015,MB,NA - 11,Nickel (and its compounds),64.649,2
2015,MB,NA - 12,Selenium (and its compounds),1.062004,6
2015,MB,NA - 14,Zinc (and its compounds),25.9162,9
2015,MB,NA - 16,Ammonia (total),1954.6301,9
2015,MB,NA - 19,Hexavalent chromium (and its compounds),0.0006917,4
2015,MB,NA - 22,Phosphorus (total),0.0761,2
2015,MB,NA - D/F,Dioxins and furans - total,3.18e-07,6
2015,MB,NA - M08,Total particulate matter,5850.0699,43
2015,MB,NA - M09,PM10 - Particulate Matter <= 10 Micrometers,2892.5564,101
2015,MB,NA - M10,PM2.5 - Particulate Matter <= 2.5 Micrometers,1450.4327,99
2015,MB,NA - M14,Total reduced sulphur (expressed as hydrogen sulphide),559.065,1
2015,MB,NA - M16,Volatile Organic Compounds (VOCs),8167.7497,37
2015,NB,10049-04-4,Chlorine dioxide,42.2742,3
2015,NB,106-99-0,"1,3-Butadiene",0.0095,1
2015,NB,107-02-8,Acrolein,46.3,1
2015,NB,108-88-3,Toluene,7.006,1
2015,NB,108-95-2,Phenol (and its salts),15.0,1
2015,NB,110-54-3,n-Hexane,9.7246,1
2015,NB,110-82-7,Cyclohexane,5.3867,1
2015,NB,11104-93-1,Nitrogen oxides (expressed as nitrogen dioxide),12363.379,29
2015,NB,115-07-1,Propylene,5.6463,1
2015,NB,118-74-1,Hexachlorobenzene,0.000572486,8
2015,NB,129-00-0,Pyrene,0.0613935,2
2015,NB,1319-77-3,"Cresol (all isomers, and their salts)",13.0767,1
2015,NB,1330-20-7,Xylene (all isomers),2.353,1
2015,NB,191-24-2,Benzo[ghi]perylene,0.000367,1
2015,NB,192-97-2,Benzo[e]pyrene,0.000231,1
2015,NB,193-39-5,"Indeno[1,2,3-cd]pyrene",0.000361,1
2015,NB,198-55-0,Perylene,2.69e-05,1
2015,NB,205-82-3,Benzo[j]fluoranthene,0.000125,1
2015,NB,205-99-2,Benzo[b]fluoranthene,0.000779,1
2015,NB,206-44-0,Fluoranthene,0.0886764,2
2015,NB,207-08-9,Benzo[k]fluoranthene,0.000549,1
2015,NB,208-96-8,Acenaphthylene,2.3265826,2
2015,NB,218-01-9,Chrysene,0.007137,1
2015,NB,50-00-0,Formaldehyde,177.531,4
2015,NB,50-32-8,Benzo[a]pyrene,0.0031909,2
2015,NB,53-70-3,"Dibenz[a,h]anthracene",0.000264,1
2015,NB,56-55-3,Benz[a]anthracene,0.0091586,2
2015,NB,630-08-0,Carbon monoxide,24128.9309,29
2015,NB,67-56-1,Methanol,975.788,9
2015,NB,67-63-0,Isopropyl alcohol,14.76,1
2015,NB,67-66-3,Chloroform,27.518,1
2015,NB,71-43-2,Benzene,2.1195,1
2015,NB,7440-62-2,Vanadium (except when in an alloy) and its compounds,0.4831,2
2015,NB,7446-09-5,Sulphur dioxide,20979.418,16
2015,NB,74-87-3,Chloromethane,11.9572,1
2015,NB,75-07-0,Acetaldehyde,24.1273,2
2015,NB,7647-01-0,Hydrochloric acid,22.7326,1
2015,NB,7664-93-9,Sulphuric acid,294.6374,6
2015,NB,7782-50-5,Chlorine,124.1638,2
2015,NB,7783-06-4,Hydrogen sulphide,46.4555,3
2015,NB,78-93-3,Methyl ethyl ketone,13.3,2
2015,NB,83-32-9,Acenaphthene,0.1892789,2
2015,NB,85-01-8,Phenanthrene,0.5761796,2
2015,NB,86-73-7,Fluorene,0.0248212,2
2015,NB,95-63-6,"1,2,4-Trimethylbenzene",1.6068,1
2015,NB,98-82-8,Cumene,12.289,1
2015,NB,NA - 01,Antimony (and its compounds),0.327,2
2015,NB,NA - 02,Arsenic (and its compounds),4.5726182,5
2015,NB,NA - 03,Cadmium (and its compounds),1.919126,8
2015,NB,NA - 05,Cobalt (and its compounds),0.004,1
2015,NB,NA - 06,Copper (and its compounds),0.34,3
2015,NB,NA - 08,Lead (and its compounds),10.7046297,9
2015,NB,NA - 09,Manganese (and its compounds),0.9814,6
2015,NB,NA - 10,Mercury (and its compounds),0.1040865,5
2015,NB,NA - 11,Nickel (and its compounds),0.0931,1
2015,NB,NA - 12,Selenium (and its compounds),0.00732,2
2015,NB,NA - 14,Zinc (and its compounds),3.781,6
2015,NB,NA - 16,Ammonia (total),319.0729,10
2015,NB,NA - 19,Hexavalent chromium (and its compounds),0.0139652,3
2015,NB,NA - 22,Phosphorus (total),2.4385,5
2015,NB,NA - 37,Thallium (and its compounds),0.254,1
2015,NB,NA - D/F,Dioxins and furans - total,8.1e-08,10
2015,NB,NA - M08,Total particulate matter,4344.5884,34
2015,NB,NA - M09,PM10 - Particulate Matter <= 10 Micrometers,2921.208,40
2015,NB,NA - M10,PM2.5 - Particulate Matter <= 2.5 Micrometers,1278.1301,40
2015,NB,NA - M14,Total reduced sulphur (expressed as hydrogen sulphide),118.382,3
2015,NB,NA - M16,Volatile Organic Compounds (VOCs),3425.0781,30
2015,NB,NA - P/H,"PAHs, total unspeciated",0.031116,1
2015,NL,100-41-4,Ethylbenzene,1.2803,1
2015,NL,107-02-8,Acrolein,0.23,1
2015,NL,108-88-3,Toluene,19.5007,3
2015,NL,110-54-3,n-Hexane,94.4351,4
2015,NL,11104-93-1,Nitrogen oxides (expressed as nitrogen dioxide),16257.8444,30
2015,NL,118-74-1,Hexachlorobenzene,1.7054e-05,5
2015,NL,123-72-8,Butyraldehyde,0.007,1
2015,NL,129-00-0,Pyrene,0.010253,2
2015,NL,1330-20-7,Xylene (all isomers),1.1902,1
2015,NL,189-55-9,"Dibenzo[a,i]pyrene",6.1e-05,1
2015,NL,191-24-2,Benzo[ghi]perylene,4.28e-05,1
2015,NL,192-97-2,Benzo[e]pyrene,0.000102,1
2015,NL,193-39-5,"Indeno[1,2,3-cd]pyrene",2e-05,1
2015,NL,198-55-0,Perylene,2.3e-05,1
2015,NL,205-82-3,Benzo[j]fluoranthene,0.0001625,1
2015,NL,205-99-2,Benzo[b]fluoranthene,0.0097475,2
2015,NL,206-44-0,Fluoranthene,0.02734,2
2015,NL,207-08-9,Benzo[k]fluoranthene,0.0001625,1
2015,NL,50-00-0,Formaldehyde,41.724,2
2015,NL,50-32-8,Benzo[a]pyrene,2.09e-05,1
2015,NL,53-70-3,"Dibenz[a,h]anthracene",2.7e-05,1
2015,NL,56-55-3,Benz[a]anthracene,0.000557,1
2015,NL,630-08-0,Carbon monoxide,8203.1871,12
2015,NL,67-56-1,Methanol,20.665,2
2015,NL,67-63-0,Isopropyl alcohol,0.204,1
2015,NL,71-43-2,Benzene,15.1942,3
2015,NL,7429-90-5,Aluminum (fume or dust only),31.1515,2
2015,NL,7440-62-2,Vanadium (except when in an alloy) and its compounds,38.0896,5
2015,NL,7446-09-5,Sulphur dioxide,18335.529,6
2015,NL,75-07-0,Acetaldehyde,1.425,1
2015,NL,75-09-2,Dichloromethane,0.018,1
2015,NL,7647-01-0,Hydrochloric acid,116.261,1
2015,NL,7664-93-9,Sulphuric acid,208.7003,3
2015,NL,7723-14-0,Phosphorus (yellow or white only),0.2,1
2015,NL,83-32-9,Acenaphthene,0.007357,1
2015,NL,85-01-8,Phenanthrene,0.109422,3
2015,NL,86-73-7,Fluorene,0.051503,2
2015,NL,91-20-3,Naphthalene,0.004,1
2015,NL,95-63-6,"1,2,4-Trimethylbenzene",3.4699,1
2015,NL,NA - 02,Arsenic (and its compounds),1.211221,3
2015,NL,NA - 03,Cadmium (and its compounds),0.103733,5
2015,NL,NA - 04,Chromium (and its compounds),2.513,2
2015,NL,NA - 05,Cobalt (and its compounds),0.185,2
2015,NL,NA - 06,Copper (and its compounds),1.096,4
2015,NL,NA - 08,Lead (and its compounds),2.411084,6
2015,NL,NA - 09,Manganese (and its compounds),18.044,4
2015,NL,NA - 10,Mercury (and its compounds),0.039905,4
2015,NL,NA - 11,Nickel (and its compounds),17.326,4
2015,NL,NA - 12,Selenium (and its compounds),0.231934,3
2015,NL,NA - 13,Silver (and its compounds),0.0,1
2015,NL,NA - 14,Zinc (and its compounds),1.7554,3
2015,NL,NA - 16,Ammonia (total),4.234,1
2015,NL,NA - 22,Phosphorus (total),1.21,3
2015,NL,NA - 37,Thallium (and its compounds),0.102,1
2015,NL,NA - D/F,Dioxins and furans - total,3.72e-07,5
2015,NL,NA - M08,Total particulate matter,16671.7765,13
2015,NL,NA - M09,PM10 - Particulate Matter <= 10 Micrometers,4633.5231,37
2015,NL,NA - M10,PM2.5 - Particulate Matter <= 2.5 Micrometers,1552.6854,39
2015,NL,NA - M14,Total reduced sulphur (expressed as hydrogen sulphide),1.2463,1
2015,NL,NA - M16,Volatile Organic Compounds (VOCs),2925.9842,18
2015,NL,NA - P/H,"PAHs, total unspeciated",0.182124,3
2015,NS,100-41-4,Ethylbenzene,2.526,1
2015,NS,100-42-5,Styrene,16.8081,3
2015,NS,10049-04-4,Chlorine dioxide,0.0,1
2015,NS,108-88-3,Toluene,7.2806,2
2015,NS,108-95-2,Phenol (and its salts),11.6,1
2015,NS,110-54-3,n-Hexane,6.9318,2
2015,NS,110-82-7,Cyclohexane,0.735,2
2015,NS,11104-93-1,Nitrogen oxides (expressed as nitrogen dioxide),17774.564,38
2015,NS,118-74-1,Hexachlorobenzene,0.000130389,8
2015,NS,129-00-0,Pyrene,0.0517723,4
2015,NS,1330-20-7,Xylene (all isomers),0.277,1
2015,NS,191-24-2,Benzo[ghi]perylene,4e-06,2
2015,NS,206-44-0,Fluoranthene,0.0881013,4
2015,NS,208-96-8,Acenaphthylene,2.542097,1
2015,NS,218-01-9,Chrysene,0.006211,1
2015,NS,50-00-0,Formaldehyde,23.595,2
2015,NS,56-55-3,Benz[a]anthracene,0.009021,1
2015,NS,630-08-0,Carbon monoxide,3908.5723,25
2015,NS,67-56-1,Methanol,195.0392,5
2015,NS,67-63-0,Isopropyl alcohol,9.8,1
