"","betaCatenin","CD11b","CD11c","CD138","CD16","CD20","CD209","CD3","CD31","CD4","CD45","CD45RO","CD56","CD63","CD68","CD8","dsDNA","EGFR","FoxP3","H3K27me3","H3K9ac","HLA_Class_1","HLADR","IDO","Keratin17","Keratin6","Ki67","Lag3","MPO","p53","panKeratin","PD1","PDL1","pS6","SMA","Vimentin","mm","centroidX","centroidY"
"Cell_170748",0.07366617,0.074152336,0.042154185,0,0.173276573,0,0,0.003821067,0,0.027260482,0.609773576,0.450320125,0,0.090513632,0.088049293,0,0.708431005,0,0,0.661273062,0.62712115,0.319679171,0.582555592,0,0,0,0,0,0,0,0,0,0,0.319877982,0,0.627482057,"Other immune",797.9064941,588.2706299
"Cell_170749",0,0,0,0,0,0,0,0.30768922,0,0.295474142,0.64400512,0.271197945,0,0.0259597,0,0,0.666175425,0,0,0.735179007,0.75260359,0.06307444,0.68549788,0,0,0,0,0,0,0,0,0.04720154,0,0.354985118,0.220931157,0.722338557,"Other immune",1019.853027,593.0870972
"Cell_170750",0,0,0,0.142518491,0,0,0,0.624069035,0,0,0.666663945,0.379322588,0,0,0,0.268724144,0.77686286,0,0,0.873887181,0.862734616,0,0.6397506,0,0,0,0,0,0,0,0,0,0,0.636964023,0,0.433089137,"Other immune",1192.074951,600.4893188
"Cell_170751",0,0,0.035666954,0,0,0.269313127,0,0.304484785,0,0.121420063,0.601525664,0.236654714,0,0,0.235038474,0.024525888,0.785539091,0,0,0.785446227,0.739193738,0.080583617,0.702061951,0,0,0,0,0,0,0,0,0.094758913,0,0.47693935,0,0.560537696,"Other immune",1976.340942,599.822876
"Cell_170752",0,0,0,0,0,0,0,0.362612128,0,0.093287632,0.458428979,0.066493392,0,0,0,0.205475733,0.713263512,0,0,0.639486849,0.795680106,0,0.613264143,0,0,0,0,0,0,0,0,0,0,0.355397254,0,0.695959091,"Other immune",1613.526978,604.2454834
"Cell_170753",0,0,0,0.005864209,0,0.292214543,0,0.382364631,0,0,0.564524531,0.380417347,0,0,0.014103241,0.026769975,0.812586844,0,0,0.732769966,0.908780217,0.076075315,0.653961837,0,0,0,0,0,0,0,0,0,0,0.433253318,0,0.245685205,"Other immune",1039.391968,620.7783813
"Cell_170754",0,0,0.190951467,0,0,0,0,0.354760557,0,0.219460428,0.569861054,0.338735074,0,0,0,0.062217005,0.800400317,0,0,0.868722498,0.875668347,0,0.590742469,0,0,0,0,0,0,0,0,0,0,0.49738583,0,0.585518479,"Other immune",1616.46106,624.5042725
"Cell_170755",0.640762806,0,0.184386253,0,0.106420562,0,0,0,0,0.204019889,0.535612047,0.327786505,0,0,0.044995647,0,0.558601916,0,0,0.611406863,0.633647621,1.029577851,0.662351727,0.779694021,0,0,0,0,0,0,0,0,0,0.613834381,0,0.798616111,"Other immune",988.2672729,626.7921143
"Cell_170756",0.370140612,0,0.100887261,0,0.089437552,0.088197365,0,0.109677821,0,0.194530681,0.564768612,0.389357328,0,0,0.127323002,0,0.719681621,0,0,0.628790379,0.763696551,0.372805059,0.679580331,0.38558659,0,0,0.104349837,0,0,0,0,0,0,0.43756938,0,0.801528275,"Other immune",971.9799194,628.1705933
"Cell_170757",0,0,0,0,0,0.191369042,0,0.273455799,0,0.183496922,0.541048706,0.330046445,0,0.306066811,0.014437884,0.146344408,0.680290103,0,0,0.575869858,0.55722636,0,0.755782843,0,0,0,0,0,0,0,0,0,0,0.23816976,0,0.817686975,"Other immune",1481.192993,627.6807251
"Cell_170758",0.015368638,0,0.21164614,0.168416694,0.245650411,0,0,0.003282945,0.088383786,0.107600108,0.598334014,0.353226691,0,0,0.003449254,0,0.670321107,0,0,0.477120638,0.607372165,0.412657797,0.715738833,0,0,0.010724642,0,0,0,0,0,0,0,0.380063623,0,0.715435147,"Other immune",1138.56897,637.6464844
"Cell_170759",0,0,0,0.801766753,0.611088514,0,0,0.075288296,0.223699242,0.163916707,0.619852841,0.300903291,0,0,0.093661726,0,0.449422985,0,0,0.519484341,0.533286035,0.060425431,0.724411666,0,0,0,0,0.392895937,0,0,0,0.09770105,0,0.67290926,0,0,"Other immune",1976.223022,638.0609131
"Cell_170760",0.101578444,0,0,0.062906779,0,0,0,0.346292138,0.053507157,0,0.559720993,0.422575623,0,0,0,0.010695197,0.774738193,0,0,0.73781985,0.838852882,0,0.601956367,0,0,0,0,0,0,0,0,0,0,0.460641384,0,0.459957331,"Other immune",1039.036987,640.0535278
"Cell_170761",0.603898644,0,0,0,0,0,0,0.316443324,0,0.204585075,0.620820463,0.56670475,0,0,0,0,0.586076736,0,0,0.57664603,0.402891099,0.36541149,0.604293942,0,0.13161093,0.039211657,0,0,0,0,0,0,0,0.386212438,0,0.549555838,"Other immune",445.4078064,640.786377
"Cell_170762",0,0,0,0.00305011,0,0,0,0.480812311,0.062729992,0.340696484,0.636820614,0.420178562,0,0,0.007337181,0.025065048,0.744458139,0,0,0.810965598,0.826479077,0,0.596524537,0,0,0,0,0,0,0,0,0,0,0.542289078,0,0.622383058,"Other immune",1417.11499,641.4129028
"Cell_170763",0,0,0.002711863,0,0,0.163843036,0,0.332989335,0,0.10500098,0.506098628,0.366674393,0,0,0,0,0.769242525,0,0,0.801263154,0.82897079,0.244082317,0.647486091,0,0,0,0,0,0,0,0,0,0,0.448275566,0,0.662683427,"Other immune",1541.166016,642.2459106
"Cell_170764",0.010496371,0,0,0,0,0.098268509,0,0.295208395,0,0.14793697,0.564069808,0.397528231,0,0,0,0,0.767996132,0,0,0.85367173,0.761224508,0.002436004,0.663482666,0,0,0,0,0,0,0,0,0,0,0.48920846,0,0.749581635,"Other immune",1516.520996,643.7800903
"Cell_170765",0.381468326,0,0,0,0,0,0,0.31595102,0,0,0.588634849,0.587462544,0,0,0,0,0.701604962,0.044380352,0,0.470032513,0.38591525,0.163019985,0.542323411,0,0.059417445,0.73579675,0,0,0,0,0.025104785,0,0,0,0,0,"Other immune",236.1947021,651.0230713
"Cell_170766",0.102266438,0,0,0.041286603,0,0,0,0.295927137,0,0,0.583452106,0.304934919,0,0,0,0,0.788568974,0,0,0.872297943,0.849059463,0.065502636,0.651482403,0,0,0,0,0,0,0,0,0,0,0.549793601,0,0.587250113,"Other immune",1110.192993,651.5272827
"Cell_170767",0.00798392,0,0,0,0.042789496,0,0,0.307141244,0,0.230613396,0.623765707,0.430605024,0,0,0.119098008,0,0.843028665,0,0,0.924606681,0.744451463,0.226925999,0.667943716,0,0,0,0,0,0,0,0,0,0,0.585566282,0.13049373,0.676492929,"Other immune",886.4467163,653.9107056
"Cell_170768",0.005779606,0,0,0,0,0,0,0.477613866,0,0.195982069,0.592377603,0.126533926,0,0,0,0,0.811654508,0,0,0.921448052,0.847899914,0.057882402,0.643855333,0,0,0,0,0,0,0,0,0,0,0.542762935,0,0.313782901,"Other immune",902.5895996,653.6168823
"Cell_170769",0,0,0,0,0,0.095709972,0,0.246286944,0,0.171590582,0.486553401,0.422495246,0,0,0,0,0.764237463,0,0,0.807024419,0.892228186,0.133875638,0.586996913,0,0,0,0,0,0,0,0,0,0,0.433574021,0,0.655719042,"Other immune",1432.093994,655.0167847
"Cell_170770",0.09711872,0,0,0,0,0.092097744,0,0.353510529,0,0.042935029,0.627586722,0.260943145,0,0,0,0.240254745,0.790433526,0,0,0.841137409,0.797526479,0.143279001,0.683926165,0,0,0,0,0,0,0,0,0,0,0.498143047,0,0.389288247,"Other immune",1504.396973,655.954895
"Cell_170771",0,0,0,0.006384108,0,0.00207026,0,0.338351846,0,0.049169276,0.519190252,0.412038237,0,0,0.004095708,0,0.773265958,0,0,0.720361233,0.76538378,0,0.617834389,0,0,0,0.520234942,0,0,0,0,0,0,0.378612131,0,0.589043081,"Other immune",1269.946045,657.1638794
"Cell_170772",0,0,0.226500019,0.12515147,0.377102703,0,0.034924056,0,0,0.153865799,0.488314748,0.177754864,0,0.071384422,0.197744355,0,0.651259184,0,0,0.47023204,0.427973092,0.096726321,0.71106863,0,0,0,0,0,0,0,0,0.073728465,0,0.323600531,0,0.540145576,"Other immune",2021.213989,661.5996704
"Cell_170773",0,0,0,0.009870462,0.002256755,0.067461058,0,0.369123697,0.19033137,0.294988871,0.59986788,0.103617512,0,0,0,0,0.787762463,0,0,0.843273163,0.849628806,0.014028405,0.591834128,0,0,0.052416053,0,0,0,0,0,0,0,0.507429779,0,0.71035856,"Other immune",1412.500977,664.2689819
"Cell_170774",0,0,0,0,0,0.225424543,0,0.514846444,0,0.374948859,0.682235479,0.565638661,0,0,0,0.116431378,0.777516186,0,0,0.61226666,0.731482387,0.137088776,0.639421284,0,0.031106586,0,0.491095066,0,0,0,0,0,0.104517825,0.329295218,0,0.082529545,"Other immune",1564.5,664.0512085
"Cell_170775",0.052202079,0,0,0.037921324,0,0.326713771,0,0.244635284,0.008688183,0.151310652,0.574166894,0.211741492,0,0,0,0,0.730696559,0,0,0.880292773,0.776198924,0.103976883,0.623636663,0,0,0,0,0,0,0,0,0,0,0.531276941,0.053154968,0.657485366,"Other immune",1011.869995,680.1234741
"Cell_170776",0,0,0,0.068882085,0,0,0,0.24828051,0.012187666,0,0.552581191,0.41043213,0,0,0,0,0.789323211,0,0,0.75656873,0.86939925,0,0.614838421,0,0,0,0,0,0,0,0,0,0,0.411093414,0,0.450844288,"Other immune",1094.89502,682.1358032
"Cell_170777",0,0.021694118,0,0.012264139,0,0,0,0.319919258,0,0.172540382,0.554353178,0.468845397,0,0.005227253,0,0,0.783462286,0,0,0.876770377,0.910214365,0,0.624395728,0,0,0,0,0,0.083391912,0,0,0,0,0.512590885,0,0.508049905,"Other immune",1287.552979,691.0349731
"Cell_170778",0,0,0.074941717,0,0,0,0,0.498521417,0,0.138383463,0.606230557,0.423461318,0,0,0.131686673,0,0.857371092,0,0,0.743935049,0.759345293,0.149715856,0.534363449,0,0,0,0,0,0,0,0,0,0,0.454626024,0,0,"Other immune",2037.281982,700.0136108
"Cell_170779",0,0,0,0,0.625456929,0,0,0,0,0.459279358,0.693691134,0.472574234,0,0,0.219758391,0,0.493107557,0,0,0.656092048,0.64644146,0.300352097,0.76299572,0,0,0,0,0,0,0,0,0,0,0.359684199,0,0,"Other immune",1391.473999,705.3157959
"Cell_170780",0,0,0,0,0.185742304,0.151356205,0,0.324836969,0,0.312907636,0.603365064,0.384525836,0,0,0,0,0.584542155,0,0,0.664196074,0.684754014,0.103746086,0.667028725,0,0,0,0,0,0,0,0,0,0,0.314305604,0,0.60147506,"Other immune",1443.69397,704.6546021
"Cell_170781",0,0,0,0.304742247,0,0.190714166,0,0.321017146,0,0.434592217,0.696707785,0.534895957,0,0,0,0,0.826285303,0,0,0.900541365,0.792313159,0,0.66562593,0,0,0,0,0,0,0,0,0,0,0.550003767,0,0.370191723,"Other immune",1275,707.0390015
"Cell_170782",0,0,0.040310811,0,0,0.229331762,0,0.388347983,0,0.312966555,0.668695211,0.412361652,0,0,0,0,0.738619089,0,0,0.673155785,0.710683405,0.416888207,0.699507296,0,0,0,0.581139028,0,0,0,0,0,0,0.321201921,0,0.305735409,"Other immune",1474.828003,707.9522705
"Cell_170783",0,0,0.037291255,0,0.008152606,0,0,0.200012475,0,0.211139143,0.617958724,0.540641427,0,0,0.031402498,0.101176962,0.687238216,0,0,0.625678718,0.606470466,0.039154723,0.670621216,0,0,0,0.209452182,0,0,0,0,0,0,0.353852242,0,0.521362603,"Other immune",1741.740967,707.3009033
"Cell_170784",0,0.032236844,0,0,0,0.322000414,0,0.535126448,0,0.328448147,0.688500881,0.524938583,0,0.004856401,0,0.082509533,0.796049058,0,0,0.848895252,0.880368948,0.025613736,0.664357662,0,0,0,0,0,0.049232487,0,0,0,0,0.513552129,0,0.476736486,"Other immune",1294.343994,711.0350952
"Cell_170785",0,0,0.101554513,0,0.230693609,0,0,0.133269429,0,0.414995521,0.610202491,0.506454408,0,0.008161553,0.189745307,0,0.721996129,0,0,0.687220812,0.639250934,0.366133898,0.726884961,0,0,0,0,0,0,0,0,0.03480481,0,0.34532097,0,0.534464478,"Other immune",1946.339966,714.9561768
"Cell_170786",0,0,0.114619046,0,0.017356142,0,0,0.265608609,0,0.058258131,0.51940769,0.305199087,0,0,0.254789293,0,0.791402757,0,0.007403641,0.787746012,0.710459113,0.121663861,0.72338897,0,0,0,0.005808309,0,0,0,0,0,0,0.471438706,0,0.634191155,"Other immune",1689.448975,717.8831787
"Cell_170787",0,0.021730149,0.427523613,0,0.481310159,0.107837647,0,0.050429553,0,0.272443801,0.525743663,0.236542448,0,0,0.434069484,0.00755723,0.702531993,0,0.027634436,0.676868618,0.693076134,0.216230288,0.704075158,0,0,0,0.004336653,0,0,0,0,0.07790067,0,0.298249245,0,0.577654004,"Other immune",1822.906006,716.7103271
"Cell_170788",0.114248298,0,0.048569769,0,0,0.056209147,0,0.233656406,0.07282646,0.222349331,0.513635695,0.365625262,0,0,0.125686884,0.02365293,0.7190696,0,0,0.824216723,0.805477798,0.129359439,0.628302634,0,0,0,0,0,0,0,0,0,0,0.426312596,0,0.647398174,"Other immune",1343.714966,719.6375122
"Cell_170789",0.028263288,0,0,0.023993412,0,0,0,0.316159815,0,0,0.413684756,0.30986315,0,0,0.091856137,0,0.805468082,0,0,0.864385903,0.871098638,0,0.639111042,0,0,0,0,0,0,0,0,0,0,0.525870323,0.032149948,0.672041595,"Other immune",1059.17395,724.5795288
"Cell_170790",0.035969578,0,0.265264213,0,0.536209345,0,0,0.381408364,0,0.442459404,0.718548477,0.274282157,0,0,0.08036197,0,0.465196431,0,0,0.715548635,0.692497194,0.256058067,0.740069032,0.053889822,0,0,0,0,0,0,0,0.281635046,0,0.312954307,0,0.489294797,"Other immune",787.7713013,729.5039063
"Cell_170791",0,0,0,0,0,0,0.068850882,0.463530302,0,0.162534848,0.537271261,0.199122578,0,0,0,0.09942022,0.775249004,0,0,0.842501521,0.804742038,0.020894675,0.555989146,0,0,0,0,0,0,0,0,0,0,0.435337424,0,0.688106894,"Other immune",1299.473999,733.4310303
"Cell_170792",0.050582267,0,0.005778857,0,0.006814207,0,0,0.631753147,0,0.024972508,0.567930162,0.436543375,0,0,0.019905545,0,0.744434476,0,0,0.753857255,0.702206254,0.235970333,0.609300494,0,0,0,0.270972103,0,0,0,0,0,0,0.434573144,0,0.502450705,"Other immune",1019.396973,734.3973999
"Cell_170793",0,0,0,0,0,0.158925667,0,0.459801435,0,0.242038205,0.573976099,0.407654673,0,0,0.02911575,0.007121014,0.759115398,0,0,0.819576323,0.849600017,0.05499915,0.611357033,0,0,0,0,0,0,0,0,0,0,0.424314946,0,0.43679449,"Other immune",1277.484009,734.3972778
"Cell_170794",0,0,0,0,0,0,0,0.509574234,0,0.112459987,0.576905012,0.162554756,0,0,0.031908449,0.27263236,0.813814342,0,0,0.828559458,0.820528209,0.051984984,0.552553356,0,0,0,0,0,0,0,0,0,0,0.419852495,0,0.639957845,"Other immune",1493.417969,743.0349731
"Cell_170795",0.007387425,0,0.102147348,0,0.126116246,0,0,0.455161572,0,0.21690771,0.600414634,0.351543963,0,0,0,0,0.765105307,0,0,0.746418178,0.686123788,0.146689206,0.687663496,0.075283974,0,0,0,0,0,0,0,0.07455796,0,0.355006009,0,0.634956896,"Other immune",805.2719116,744.5374146
"Cell_170796",0,0,0,0,0,0,0,0.544819951,0,0.216630429,0.56744796,0.320245415,0,0,0.096672699,0,0.843072414,0,0,0.759864748,0.913583338,0,0.567108989,0,0,0,0,0,0,0,0,0,0,0.398341358,0,0.44468236,"Other immune",1474.779053,748.3234863
"Cell_170797",0,0,0,0,0,0,0,0.551548719,0,0.279485643,0.605664849,0.505124569,0,0,0,0,0.671088219,0,0,0.694093287,0.766133189,0,0.512684345,0,0,0,0,0,0,0,0,0,0,0.456439972,0,0.185474038,"Other immune",918.5515137,749
"Cell_170798",0,0,0,0,0,0.172885984,0,0.574902594,0,0.152795091,0.678713381,0.450549185,0,0,0.022950236,0.086945213,0.772064507,0,0,0.740585983,0.802092671,0.467001945,0.694065809,0,0,0,0.196340978,0,0,0,0,0,0.338572234,0.410069913,0,0.377978712,"Other immune",1744.895996,749.0682983
"Cell_170799",0,0,0,0,0,0.055822521,0,0.322280824,0,0,0.440683544,0.445147842,0,0,0,0.062930323,0.713890314,0,0,0.719908178,0.860370636,0,0.555379033,0,0,0,0.072494298,0,0,0,0,0,0,0.671340108,0,0.060659036,"Other immune",960.0869751,752.9130249
"Cell_170800",0,0,0,0,0.047768533,0,0,0.448709697,0,0.322223842,0.70602113,0.537372649,0,0,0.001751137,0.069368154,0.752567649,0,0,0.792435586,0.783411682,0.013964516,0.649322927,0,0,0,0,0,0,0,0,0,0,0.366085798,0,0.72819984,"Other immune",1285.530029,754.5488892
"Cell_170801",0,0,0,0.083572596,0,0,0,0.36118716,0,0.12121819,0.599982917,0.26778096,0,0,0,0.055763841,0.604040205,0,0,0.718888044,0.693591356,0,0.674670875,0,0,0,0,0,0,0,0,0,0,0.772396386,0,0.067171171,"Other immune",864.2929077,757.6431274
"Cell_170802",0,0,0,0.280899823,0,0,0,0.381435335,0,0.264426678,0.539448559,0.451573014,0,0,0,0,0.505100846,0,0,0.625126302,0.758363247,0,0.528461456,0,0,0.007985958,0,0,0,0,0,0,0,0.254307806,0,0.172384277,"Other immune",1114.030029,758.3250732
"Cell_170803",0,0.197328612,0.121205188,0.017586835,0.139113232,0,0,0.413283795,0,0.022928176,0.648365736,0.217328548,0,0.085600607,0.082049236,0.257147461,0.771097422,0,0,0.70349735,0.697039902,0.239707559,0.641685486,0,0,0,0,0,0.109616794,0,0,0,0,0.543597758,0,0.379221439,"Other immune",1379.254028,766.1270752
"Cell_170804",0,0,0.090143815,0,0.114626318,0,0,0.760198295,0,0.090854257,0.721408188,0.356419832,0,0,0.296208441,0.036676839,0.748015821,0,0,0.802536786,0.809164762,0.191413745,0.689715028,0,0,0,0,0,0,0,0,0,0.042996641,0.43885538,0,0.200753525,"Other immune",1301.019043,773.3533936
"Cell_170805",0.23478131,0,0.048025329,0,0.163859785,0,0,0.166040123,0,0,0.741137326,0.657170236,0,0,0,0,0.417317629,0,0,0.543959558,0.438262552,0.407508373,0.593915999,0,0,0.077508591,0,0,0,0,0,0,0,0.126538798,0,0.337615401,"Other immune",200.5484924,781.5515137
"Cell_170806",0.497966319,0,0,0.046006251,0,0.044353556,0,0,0,0,0.579684436,0.305637926,0,0,0.033394996,0,0.668360293,0,0,0.532767653,0.485625923,0.452688128,0.74377507,0.393170744,0,0,0,0,0,0,0,0,0,0.646106124,0.103214957,0.689782023,"Other immune",976.5076904,783.6389771
"Cell_170807",0,0,0,0.005925288,0,0.160480231,0,0.245573729,0,0,0.565521657,0.50744617,0,0,0,0,0.73095417,0,0,0.741988897,0.818219125,0,0.550025523,0,0,0,0,0,0,0,0,0,0,0.451742083,0,0.62012887,"Other immune",1235.651001,784.8463745
"Cell_170808",0,0,0,0,0,0.127905533,0,0.34971565,0,0.383959353,0.542883754,0.46186322,0,0,0,0,0.770953834,0,0,0.779453874,0.74322319,0.560674429,0.800064504,0.616730928,0,0,0,0,0,0,0,0,0,0.516007781,0,0.678473115,"Other immune",1763.303955,788.4732056
"Cell_170809",0.065719806,0,0.051962644,0,0,0,0,0.469087273,0,0.233559847,0.599302471,0.481313437,0,0,0,0.042329531,0.796470761,0,0,0.712360859,0.775749028,0.481030643,0.649106264,0.049008265,0,0,0,0,0,0,0,0.002741185,0.060276452,0.557492733,0,0.713722885,"Other immune",584.755127,800.2711182
"Cell_170810",0,0,0,0,0,0,0,0.486514062,0,0,0.618402183,0.426178426,0,0,0,0.174034849,0.733413815,0,0,0.795700431,0.795425773,0,0.647600412,0.081209868,0,0,0,0,0,0,0,0,0,0.464601159,0,0.43564862,"Other immune",788.9102173,800.3713989
"Cell_170811",0,0,0,0.017831763,0.043382671,0,0,0.411088437,0,0.31824404,0.543837309,0.253394365,0,0,0.10585703,0,0.822200358,0,0,0.680224776,0.807798028,0.023920471,0.577200651,0,0,0,0,0,0,0,0,0,0,0.478807688,0,0.392370731,"Other immune",1347.323975,805.496521
"Cell_170812",0,0.057512734,0,0,0.076027177,0.044498168,0,0.197124213,0,0.154959932,0.507974982,0.284918517,0,0,0,0,0.690907359,0,0,0.620197415,0.816961527,0.621295393,0.815581441,0.23248069,0,0,0.337792337,0,0,0,0,0.082885876,0,0.538719416,0,0.020705331,"Other immune",1863.859009,809.6821289
"Cell_170813",0,0,0.146809801,0,0.023507364,0,0,0.355957299,0,0.137813151,0.638108909,0.518320203,0,0,0,0.00522464,0.732415378,0,0,0.769266307,0.610733032,0.21680899,0.636312902,0.011681584,0,0,0,0,0,0,0,0,0.022275332,0.387247741,0,0.788775861,"Other immune",774.1206055,810.6281128
"Cell_170814",0,0,0,0,0,0.358413041,0,0.356321275,0,0,0.605241179,0.461033404,0,0,0,0.256377518,0.748109341,0,0,0.889316916,0.838572979,0.014741902,0.645524204,0.021189677,0,0,0,0,0,0,0,0,0,0.582047701,0,0.519362867,"Other immune",865.4467773,813.109375
"Cell_170815",0,0,0,0.022805046,0,0,0,0.36301592,0,0.162079319,0.530190587,0.129443288,0,0,0,0,0.753220558,0,0,0.792382121,0.827235579,0,0.546811044,0,0.183444098,0,0,0,0,0,0,0,0,0.414178401,0,0.544319272,"Other immune",1049.484009,813.2722168
"Cell_170816",0,0,0,0,0.079124324,0.295597762,0,0.488777816,0,0.134607732,0.655481696,0.29493627,0,0,0.01020814,0.179425716,0.764776111,0,0.146120548,0.831680238,0.816706657,0.385789037,0.680183649,0.072051585,0,0,0.005007419,0,0,0,0,0.02554648,0,0.491101801,0,0.1940898,"Other immune",1884.535034,824.171875
"Cell_170817",0,0,0,0.289309472,0.009315606,0,0,0.483881354,0.02329999,0.19055225,0.676456869,0.386198729,0,0.034666684,0.002723388,0,0.79050988,0,0,0.810177743,0.726234674,0.009654757,0.603220642,0,0,0,0,0,0,0,0,0,0,0.483775139,0,0.440955848,"Other immune",1065.442017,823.9284058
"Cell_170818",0,0,0,0,0,0,0,0.543068767,0,0,0.464912385,0.178044155,0,0,0,0.232673019,0.801705837,0,0,0.678465605,0.744568408,0.430105925,0.60778904,0.102353029,0,0,0.285241902,0,0,0,0,0.014893273,0,0.883829594,0,0.466734052,"Other immune",1529.081055,829.5999756
"Cell_170819",0,0.043081321,0.139380306,0,0.015476406,0.171769172,0,0.529928267,0,0.211576492,0.694586694,0.226149961,0.172207534,0,0,0,0.787821829,0,0,0.81070751,0.724189758,0.692534804,0.733827353,0.427128822,0,0,0,0,0,0,0,0.281164348,0,0.469750255,0,0.262313247,"Other immune",1721.770996,830.0238037
"Cell_170820",0,0,0,0,0,0,0,0.474888891,0,0.210706338,0.609405577,0.413053751,0,0,0.002054821,0,0.851391435,0,0,0.761743069,0.826443493,0,0.614172757,0,0,0,0,0,0,0,0,0,0,0.549822152,0,0.299222022,"Other immune",1222.734009,832.605896
"Cell_170821",0.009283757,0,0,0,0,0.337324023,0,0.322507501,0.020794377,0.043775424,0.63829881,0.446379989,0,0,0,0.136540681,0.743429482,0,0,0.79625839,0.760647357,0.59867233,0.746319413,0.58764714,0,0,0,0,0,0,0,0.039423287,0,0.609365523,0,0.697207212,"Other immune",1844.560059,832.8491821
"Cell_170822",0,0.125694975,0,0,0,0.305917919,0,0.492891878,0,0.252166212,0.669851005,0.554243505,0,0.005269862,0,0,0.760500431,0,0,0.794765711,0.774065852,0.276620269,0.679013908,0,0,0,0,0,0.061117321,0,0,0,0,0.425259382,0,0.392427832,"Other immune",1773.619995,838.0814819
"Cell_170823",0,0.404458344,0.231411219,0,0.508517385,0,0,0.061307576,0,0.311834425,0.650065958,0.473191619,0,0,0.106289499,0,0.631664693,0,0,0.720708787,0.584794044,0.969701827,0.788048506,0.841118097,0,0,0,0,0,0,0,0.241663069,0,0.675444841,0.012274866,0.716473222,"Other immune",710.1029053,840.9227905
"Cell_170824",0,0,0,0,0,0,0,0.579566658,0,0.235105395,0.621704876,0.50625819,0,0,0,0,0.79123944,0,0,0.769433856,0.860477984,0,0.613807738,0,0,0,0,0,0,0,0,0,0,0.414505571,0,0.493209779,"Other immune",782.6055298,842.7219238
"Cell_170825",0,0,0,0,0,0,0,0.446970761,0,0,0.548397899,0.260728568,0,0,0.096545197,0,0.711416483,0,0,0.678284764,0.635296762,0.003578496,0.620414197,0,0,0.00956368,0,0,0,0,0,0,0,0.571736276,0,0.290338188,"Other immune",1013.22998,849.4130249
"Cell_170826",0,0,0,0,0,0.15931803,0,0.370488375,0,0.247066468,0.612620711,0.391477793,0,0,0,0.011059164,0.636991322,0,0,0.557523966,0.518523812,0.295918971,0.712328434,0,0,0,0,0,0,0,0,0,0,0.553819835,0,0.572883725,"Other immune",1542.270996,853.1809082
"Cell_170827",0,0,0,0.186314493,0,0,0,0.352204412,0,0,0.601739109,0.468712926,0,0,0.00729806,0,0.775016069,0,0,0.814138412,0.810638309,0,0.581251085,0,0,0,0,0,0,0,0,0,0,0.47683531,0,0.405429214,"Other immune",944.8400269,856.9332886
"Cell_170828",0.316009134,0,0,0,0,0,0,0.490640074,0,0,0.448415965,0.262146831,0,0,0,0,0.632968485,0,0,0.704632163,0.605012059,0.145027876,0.612534046,0,0.496081293,0.461328536,0,0,0,0,0,0,0,0.346009105,0,0.600018024,"Other immune",278.4115906,859.3477783
