Reference Year,GHGRP ID No.,Facility Province or Territory,CO2 tonnes,CH4 tonnes,N2O tonnes,SF6 tonnes,HFC Total tonnes CO2e,PFC Total tonnes CO2e
2022,G10458,British Columbia,67599.30043,17.95399,0.78422,0.0,0.0,0.0
2022,G10459,Ontario,138788.1608,3.204575,2.415746,0.0,0.0,0.0
2022,G10460,Ontario,85528.55745,1.662507,1.477668,0.0,0.0,0.0
2022,G10461,Alberta,5817.0,370.0,111.362,0.0,0.0,0.0
2022,G10465,Alberta,3655490.27,417.86979,28.0111,0.0,0.0,0.0
2022,G10466,Ontario,37135.46,0.7259,0.6458,0.0,0.0,0.0
2022,G10467,Ontario,68296.58132,1.337571,1.171891,0.0,0.0,0.0
2022,G10468,Ontario,41708.53562,1.694069,1.406452,0.0,20.488,0.0
2022,G10469,Ontario,920681.4273,239.10945,23.92129,0.0,20.238454,0.0
2022,G10470,British Columbia,113352.22,2.077847,8.776692,0.0,0.0,0.0
2022,G10471,Ontario,3062.97,2991.833,0.2666,0.0,0.0,0.0
2022,G10472,Ontario,85292.99,1.661,1.47,0.0,0.0,0.0
2022,G10475,Alberta,88629.16215,15.941604,1.150848,0.0,0.0,0.0
2022,G10476,Alberta,38574.67397,58.80373,0.39397,0.0,0.0,0.0
2022,G10478,Ontario,124675.91,8.248393,2.114998,0.0,0.0,0.0
2022,G10479,Ontario,88278.201,1.719,1.526,0.0,0.0,0.0
2022,G10481,Ontario,112748.8372,21.131087,2.641412,0.0,0.0,0.0
2022,G10482,Ontario,167432.437,3.26305,2.89478,0.0,0.0,0.0
2022,G10485,Alberta,25405.00586,113.50206,3.07705,0.0,0.0,0.0
2022,G10487,British Columbia,17281.68,0.3322,0.3172,0.0,0.0,0.0
2022,G10488,Quebec,51323.386,1.588498,1.000424,0.0,0.0,0.0
2022,G10489,New Brunswick,21359.445,90.954125,5.20956,0.0,0.0,0.0
2022,G10490,Quebec,79646.6,1.586,1.466,0.0,0.0,0.0
2022,G10491,Alberta,85843.8298,1981.3853,1.5334,0.0,0.0,0.0
2022,G10492,Quebec,21.9795,2.947815,0.433554,0.0,491.81965,0.0
2022,G10493,Ontario,6420.42,0.139742,0.113424,1.18,0.0,0.0
2022,G10495,Saskatchewan,64375.96,21.637,13.8627,0.0,0.0,0.0
2022,G10496,Alberta,1134449.67,411.8364,10.1609,0.0,0.0,0.0
2022,G10497,Alberta,65318.01049,17.356948,2.143982,0.0,0.0,0.0
2022,G10499,Alberta,61232.3737,142.5129,0.9617,0.0,0.0,0.0
2022,G10501,Ontario,50386.02153,3.175698,0.872197,0.0,0.0,0.0
2022,G10513,Northwest Territories,18683.9872,2.6948,0.3121,0.0,0.0,0.0
2022,G10527,Quebec,67504.0,1.213,0.88,0.0,0.0,0.0
2022,G10528,British Columbia,971.5,0.92,0.065327,0.0,0.0,0.0
2022,G10531,Alberta,73284.1492,863.0757,7.1054,0.0,0.0,0.0
2022,G10533,Saskatchewan,103607.6343,2.8586,1.7153,0.0,0.0,0.0
2022,G10534,Saskatchewan,41629.313,318.405119,0.998906,0.0,0.0,0.0
2022,G10535,Quebec,57792.0,1.2612,1.0253,0.0,7.8779,0.0
2022,G10536,Alberta,100982.3588,23.4729,2.2572,0.0,0.0,0.0
2022,G10537,Ontario,77036.201,1.5151,1.341277,0.0,0.0,0.0
2022,G10538,Quebec,1174.32,5773.589264,0.009315,0.0,0.0,0.0
2022,G10539,Ontario,408.65,108.26,0.05925,0.0,0.0,0.0
2022,G10540,Ontario,6169.13535,2054.29052,0.28733,0.0,0.0,0.0
2022,G10544,Quebec,504.8,2165.03844,0.204978,0.0,0.0,0.0
2022,G10545,Quebec,28202.234,0.55,0.518,0.0,0.0,0.0
2022,G10546,Quebec,2581.22,0.051,0.045,0.0,0.0,0.0
2022,G10548,Quebec,7163.59,1857.01,0.2214,0.0,0.0,0.0
2022,G10549,Saskatchewan,59012.17234,14.53355,1.01296,0.0,0.0,0.0
2022,G10550,Alberta,57261.91113,683.884515,15.403434,0.0,0.0,0.0
2022,G10551,British Columbia,65127.99659,117.906536,3.807272,0.0,0.0,0.0
2022,G10552,British Columbia,48500.10724,263.8672,10.251675,0.0,0.0,0.0
2022,G10553,British Columbia,43609.6571,184.248015,6.687788,0.0,0.0,0.0
2022,G10554,Ontario,768258.229,199.07,19.907,0.0,0.0,0.0
2022,G10555,Alberta,89258.3457,247.19071,7.55466,0.0,0.0,0.0
2022,G10556,Alberta,40648.1547,237.4821,1.3144,0.0,0.0,0.0
2022,G10557,Alberta,5374157.172,404.052894,55.899365,0.00091,0.0,0.0
2022,G10558,Alberta,7465474.003,7703.676495,136.256105,0.04936,584.1966,73.51344
2022,G10559,Ontario,137834.236,2.7371,2.39772,0.0,0.0,0.0
2022,G10560,Alberta,50716.28125,193.92185,10.02423,0.0,0.0,0.0
2022,G10561,Alberta,45140.90318,519.77336,13.76113,0.0,0.0,0.0
2022,G10562,Saskatchewan,66749.2634,1.2933,1.1482,0.0,0.0,0.0
2022,G10563,Alberta,15371.1586,330.2112,4.5507,0.0,0.0,0.0
2022,G10564,Ontario,90573.509,1.781,1.641,0.0,0.0,0.0
2022,G10566,Alberta,214640.5172,7.942411,2.148149,0.0,0.0,0.0
2022,G10567,Ontario,18779.7999,3.5908,0.4476,0.0,0.0,0.0
2022,G10568,British Columbia,72018.2653,173.2072,1.1115,0.0,0.0,0.0
2022,G10569,Manitoba,19694.7364,3.57697,1.58003,0.0,0.0,0.0
2022,G10570,Newfoundland and Labrador,142375.375,7.133092,21.438465,0.0,0.0,0.0
2022,G10571,Quebec,22157.363,566.515,134.154,1e-06,0.0,0.0
2022,G10572,Quebec,1454.46,5372.8702,0.3894,0.0,0.0,0.0
2022,G10573,British Columbia,12.0,1332.8503,0.041292,0.0,0.0,0.0
2022,G10575,British Columbia,60599.2086,1.219059,1.026522,0.0,0.0,0.0
2022,G10576,Alberta,26547.0121,12.4933,3.0239,0.0,0.0,0.0
2022,G10577,Alberta,762.03824,40.349689,13.15477,0.0,0.0,0.0
2022,G10578,Quebec,56538.93,1.2075,0.9673,0.0,0.0,0.0
2022,G10579,Quebec,191643.7917,1.835773,0.897431,0.0,0.0,0.0
2022,G10580,Ontario,26980.669,34.817,0.386,0.0,117.0,0.0
2022,G10581,Ontario,1995.792,0.0436,0.0321,0.0,0.0,0.0
2022,G10582,Quebec,93930.0,88.87,13.61,0.0,0.0,0.0
2022,G10583,Quebec,0.0,671.19,0.0,0.0,0.0,0.0
2022,G10584,Northwest Territories,10425.49,0.300155,0.374001,0.0,0.0,0.0
2022,G10585,Quebec,1293.347,0.0298,0.0518,0.0,197829.5034,0.0
2022,G10586,Alberta,55030.7206,3.4809,1.3144,0.0,0.0,0.0
2022,G10587,Nunavut,243026.284,7.809083,18.643727,0.0,585.0,0.0
2022,G10589,Quebec,49000.842,2.6006,17.8327,0.0,0.0,0.0
2022,G10591,Alberta,3130.28,1057.504991,0.026339,0.0,0.0,0.0
2022,G10594,New Brunswick,10253.05,40.9881,0.1758,0.0,0.0,0.0
2022,G10599,British Columbia,102358.8152,1.948901,1.741422,0.0,0.0,0.0
2022,G10601,Ontario,556.04035,677.233328,0.978841,0.0,0.0,0.0
2022,G10602,Ontario,66486.9,0.202,0.164,0.0,0.0,0.0
2022,G10604,Alberta,291247.025,159.8594,2.9416,0.0,0.0,0.0
2022,G10605,Ontario,453.65,0.0089,0.008,0.0,0.0,0.0
2022,G10606,Alberta,116578.2878,213.32371,7.5515,0.0,0.0,0.0
2022,G10607,Alberta,119964.4693,10.9916,2.3161,0.0,0.0,0.0
2022,G10608,Ontario,48594.666,7.131,1.063,0.0,0.0,0.0
2022,G10609,Ontario,3698.04,0.0,0.0,0.0,0.0,0.0
2022,G10610,Ontario,11528.82,2.194,0.988,0.0,0.0,0.0
2022,G10611,Alberta,58770.1342,758.4355,0.6047,0.0,0.0,0.0
2022,G10613,British Columbia,31242.78,1.3613,1.9859,0.0,0.0,0.0
2022,G10614,Ontario,102549.304,2.018163,1.081807,0.0,0.0,0.0
2022,G10617,Ontario,24111.5965,1.5554,0.3749,0.0,0.0,0.0
2022,G10618,Quebec,43658.0,0.455,0.6612,0.0,54.88,0.0
2022,G10619,Alberta,1212762.386,67.7688,18.3727,0.0165,0.0,0.0
2022,G10620,Saskatchewan,112135.9003,2.6833,1.7555,0.0,0.0,0.0
2022,G10621,Ontario,58704.0,538.7248,1.1558,0.0,0.0,0.0
2022,G10622,Ontario,328116.755,87.15953,8.72257,0.0,0.0,0.0
2022,G10626,Saskatchewan,129143.8097,3.6128,1.9212,0.0,0.0,0.0
2022,G10627,Alberta,22168.4612,944.15127,2.04797,0.0,0.0,0.0
2022,G10631,Ontario,34046.7,0.656,0.62,0.0,0.0,0.0
2022,G10632,Ontario,0.0,1921.899,0.0,0.0,0.0,0.0
2022,G10633,Quebec,797.0,417.651,0.3402,0.0,0.0,0.0
2022,G10634,Ontario,43241.21,5.922,0.914,0.0,0.0,0.0
2022,G10635,Saskatchewan,176769.4441,45.816927,4.581693,0.0,0.0,0.0
2022,G10638,British Columbia,40684.88125,90.294731,1.834148,0.0,0.0,0.0
2022,G10639,Alberta,468461.2542,23.7774,2.63771,0.0,0.0,0.0
2022,G10640,Quebec,14841.7109,0.330369,0.260453,0.0,4.366345,0.0
2022,G10641,British Columbia,56516.4723,83.1023,21.7324,0.0,0.0,0.0
2022,G10643,Ontario,80556.05,1.754,1.435,0.0,0.0,0.0
2022,G10644,Ontario,50368.307,1.63137,0.859594,0.0,0.0,0.0
2022,G10645,Alberta,8192.588181,10.196013,7.031327,0.0,0.0,0.0
2022,G10646,Ontario,943080.4487,243.058489,24.396455,0.0,0.0,0.0
2022,G10648,Ontario,77112.31,1.5,1.33,0.0,0.0,0.0
2022,G10649,Quebec,11.67,1752.5402,0.0008,0.0,0.0,0.0
2022,G10650,British Columbia,56629.11323,1450.85037,8.47851,0.0,0.0,0.0
2022,G10651,Alberta,15535.35875,4.836569,3.493553,0.0,0.0,0.0
2022,G10652,Ontario,50444.105,7.233,1.10937,0.0,0.0,0.0
2022,G10653,British Columbia,107633.0122,53.0654,26.4662,0.0,0.0,0.0
2022,G10656,Alberta,19380.16263,133.58922,1.5538,0.0,0.0,0.0
2022,G10657,Quebec,191095.5182,89.668009,3.82917,0.0,0.0,0.0
2022,G10658,Saskatchewan,97091.3478,2.1763,1.6133,0.0,0.0,0.0
2022,G10660,British Columbia,130305.9135,535.61926,3.93819,0.0,0.0,0.0
2022,G10661,Alberta,198753.4578,1645.08095,16.11208,0.0,0.0,0.0
2022,G10662,Ontario,89755.305,45.817,3.686,0.0,0.0,0.0
2022,G10663,Ontario,39919.0,0.9423,2.1765,0.0,0.0,0.0
2022,G10664,Ontario,52931.77,0.57,0.54,0.0,0.0,0.0
2022,G10667,Ontario,16382.18,0.311,0.28,0.0,0.0,0.0
2022,G10668,Alberta,367517.246,31.1881,7.1867,0.0,0.0,0.0
2022,G10669,Quebec,193797.395,5.593388,1.986886,0.0,390.447371,0.0
2022,G10670,Alberta,916.55,18.165,12.03,0.0,0.0,0.0
2022,G10673,Quebec,118.3,0.021,0.034,0.0,0.0,0.0
2022,G10675,British Columbia,36302.4591,114.6194,0.9815,0.0,0.0,0.0
2022,G10676,British Columbia,61347.8702,220.0449,1.7756,0.0,0.0,0.0
2022,G10678,Manitoba,47756.8874,1.4344,0.9629,0.0,0.0,0.0
2022,G10679,British Columbia,117731.1451,5.582282,16.987829,0.0,0.0,0.0
2022,G10681,Nunavut,33987.1598,0.920212,1.83681,0.0,0.0,0.0
2022,G10683,Ontario,41122.16,0.8096,0.7778,0.0,0.0,0.0
2022,G10684,Quebec,35157.991,0.801137,0.625474,0.0,0.0,0.0
2022,G10686,Alberta,396521.39,58.42,3.74,0.0,0.0,0.0
2022,G10687,Nova Scotia,16.0,0.0,17.0,0.0,0.0,0.0
2022,G10688,Nova Scotia,20009.92,0.47,0.17,0.0,0.0,0.0
2022,G10689,Nova Scotia,20683.754,0.39877,0.35,0.0,0.0,0.0
2022,G10690,Saskatchewan,54697.635,13.8939,1.4116,0.0,0.0,0.0
2022,G10692,Manitoba,16843.96,41.09,0.18,0.0,0.0,0.0
2022,G10693,Alberta,53286.7646,485.1237,4.8075,0.0,0.0,0.0
2022,G10696,British Columbia,25292.9178,87.8688,0.6809,0.0,0.0,0.0
2022,G10697,Ontario,64423.1,0.739,0.536,0.0,0.0,0.0
2022,G10706,Ontario,1782.494,0.04,0.03,0.0,0.0,0.0
2022,G10707,Alberta,29432.73717,1113.86265,4.00642,0.0,0.0,0.0
2022,G10709,Alberta,690.0,839.084,0.1931,0.0,0.0,0.0
2022,G10710,Ontario,57945.279,1.093,0.9734,0.0,0.0,0.0
2022,G10711,Saskatchewan,310990.8882,287.19567,2.27696,0.0,0.0,0.0
2022,G10712,British Columbia,76215.64182,484.017652,21.914788,0.0,0.0,0.0
2022,G10713,British Columbia,51501.24654,394.407922,18.627173,0.0,0.0,0.0
2022,G10714,Alberta,48693.093,373.376,3.486,0.0,0.0,0.0
2022,G10715,Saskatchewan,63510.3049,1.9795,1.0355,0.0,0.0,0.0
2022,G10716,Saskatchewan,59402.7028,1.648,0.9998,0.0,0.0,0.0
2022,G10718,Ontario,2524.18,0.049,0.048,0.0,0.0,0.0
2022,G10719,Quebec,1384.0,2755.1321,0.6793,0.0,0.0,0.0
2022,G10720,Quebec,276.2,1460.53501,0.117834,0.0,0.0,0.0
2022,G10721,Saskatchewan,119626.238,30.921762,3.092176,0.0,0.0,0.0
2022,G10722,Quebec,92436.551,2.455,1.216013,0.0,50.1383,0.0
2022,G10724,Ontario,757.005405,0.01651,0.013239,0.0,0.0,0.0
2022,G10725,British Columbia,42118.7,199.95,1.19,0.0,0.0,0.0
2022,G10726,Alberta,42240.78749,190.39643,4.47944,0.0,0.0,0.0
2022,G10727,Alberta,69579.0601,4.615,1.73,0.0,0.0,0.0
2022,G10728,Saskatchewan,61232.63,1.26,1.2,0.0,0.0,0.0
2022,G10729,Ontario,35194.6751,10.2497,0.91504,0.0,0.0,0.0
2022,G10730,Quebec,4298.36,1277.003,1.277,0.0,0.0,0.0
2022,G10735,Alberta,550565.3191,252.4677,2.9188,1.4e-05,0.0,0.0
2022,G10736,Alberta,2097.55,1066.89,0.05,0.0,0.0,0.0
2022,G10738,Ontario,15946.2344,0.659637,0.310308,0.0,0.0,0.0
2022,G10742,Saskatchewan,756.524436,0.193999,0.0194,0.0,0.0,0.0
2022,G10744,Alberta,572818.2962,32.439216,2.983539,0.0,0.0,0.0
2022,G10745,Quebec,62350.86,49.38457,1.11216,0.0,87.94866,0.0
2022,G10746,Alberta,749.0,1428.055,0.211463,0.0,0.0,0.0
2022,G10749,Saskatchewan,109134.9017,68.09778,1.79721,0.0,0.0,0.0
2022,G10750,Alberta,3123352.0,871.6,32.5,0.000171,21.339309,1.13373
2022,G10751,Quebec,64892.79,73.3374,9.9069,0.0,0.0,0.0
2022,G10753,Saskatchewan,808781.935,211.96287,21.19766,0.0,0.0,0.0
2022,G10756,Saskatchewan,28450.02077,7.306715,0.730672,0.0,0.0,0.0
2022,G10757,Quebec,16.43,2148.919928,0.00214,0.0,0.0,0.0
2022,G10758,British Columbia,106476.3158,60.367859,2.346913,0.0,0.0,0.0
2022,G10760,Quebec,26236.72346,288.88555,0.67179,0.0,0.0,0.0
2022,G10762,Ontario,2337.0384,13237.7986,0.2005,0.0,0.0,0.0
2022,G10763,British Columbia,47178.53166,386.910989,1.313684,0.0,0.0,0.0
2022,G10765,Ontario,267079.7868,155.0443,2.7856,0.0,0.0,0.0
2022,G10768,Ontario,6078.939,0.094,0.085,2.295,0.0,0.0
2022,G10769,Ontario,6296.213,0.11,0.1,2.843,0.0,0.0
2022,G10770,British Columbia,29627.87864,519.47533,0.69204,0.0,0.0,0.0
2022,G10771,Alberta,15287.66839,97.831807,1.066051,0.0,0.0,0.0
2022,G10772,Alberta,25842.55641,215.546203,2.217081,0.0,0.0,0.0
2022,G10773,Alberta,14125.4168,232.4338,1.0164,0.0,0.0,0.0
2022,G10774,Alberta,175885.8857,1674.266095,14.360678,0.0,0.0,0.0
2022,G10776,Alberta,46037.87947,90.3786,0.78781,0.0,0.0,0.0
2022,G10777,Saskatchewan,36913.5774,370.6684,0.7173,0.0,0.0,0.0
2022,G10779,Alberta,2446731.027,165.7305,41.657,0.0,0.0,0.0
2022,G10780,Saskatchewan,142128.8242,134.212,2.2206,0.0,0.0,0.0
2022,G10782,Quebec,42922.93,0.831,0.775,0.0,0.0,0.0
2022,G10783,Saskatchewan,40627.4823,1.1099,0.6834,0.0,0.0,0.0
2022,G10785,British Columbia,25583.22973,1.791995,3.02013,0.0,0.0,0.0
2022,G10787,Alberta,185329.6227,503.8998,7.778,0.0,0.0,0.0
2022,G10788,Alberta,145994.29,34.86,2.38,0.0,0.0,0.0
2022,G10789,Alberta,121336.0944,71.5952,2.4319,0.0,0.0,0.0
2022,G10790,Alberta,61122.1787,627.6278,11.1546,0.0,0.0,0.0
2022,G10791,Quebec,89869.82,0.1111,0.18757,0.0,28.6,6530.772
2022,G10792,British Columbia,3750.69197,25.76479,0.06098,0.0,0.0,0.0
2022,G10793,Alberta,56960.1901,302.03943,14.98186,0.0,0.0,0.0
2022,G10795,Alberta,66086.3718,225.5026,1.6742,0.0,0.0,0.0
2022,G10796,British Columbia,60078.44673,325.298251,1.761442,0.0,0.0,0.0
2022,G10797,Alberta,40270.5183,123.9383,0.9802,0.0,0.0,0.0
2022,G10798,Alberta,68236.5703,226.943,1.7251,0.0,0.0,0.0
2022,G10799,Alberta,82734.327,330.6234,2.0888,0.0,0.0,0.0
2022,G10800,Quebec,49514.8614,0.9975,0.939882,0.0,64.564201,0.0
2022,G10801,British Columbia,17540.9558,129.74099,0.2709,0.0,0.0,0.0
2022,G10802,Alberta,81755.05769,767.57504,35.10896,0.0,0.0,0.0
2022,G10804,Alberta,271391.3211,104.8404,1.57874,3.6e-05,0.0,0.0
2022,G10805,Ontario,77171.04547,54.448265,7.287253,0.0,0.0,0.0
2022,G10806,Alberta,80977.24256,549.46511,15.35347,0.0,0.0,0.0
2022,G10807,Alberta,126193.1903,23.63174,2.69297,0.0,0.0,0.0
2022,G10808,Ontario,42469.02,0.80076,0.755767,0.0,0.0,0.0
2022,G10809,Alberta,58966.6232,508.5246,33.739,0.0,90.787,0.0
2022,G10810,Newfoundland and Labrador,48817.69299,1.544215,4.642195,0.0,0.0,0.0
2022,G10811,Alberta,54503.511,588.8266,2.0932,0.0,0.0,0.0
2022,G10812,Saskatchewan,248540.0174,88.5031,1.36119,0.0,0.0,0.0
2022,G10813,Alberta,1649589.464,7847.409187,22.213028,0.0,3126.613244,0.0
2022,G10814,Alberta,38082.7999,114.6399,0.9618,0.0,0.0,0.0
2022,G10815,Alberta,1184858.941,291.77913,6.50148,0.0,0.0,0.0
2022,G10816,Alberta,94204.84433,20.1367,2.01367,0.0,0.0,0.0
2022,G10817,Alberta,461956.8544,100.9545,3.4279,0.0,0.0,0.0
2022,G10821,Ontario,0.0,1586.49,0.0,0.0,0.0,0.0
2022,G10822,Ontario,628.495,1952.7884,0.114675,0.0,0.0,0.0
2022,G10823,Quebec,53059.696,0.0492,0.0437,0.0,0.0,0.0
2022,G10824,Quebec,955.0,0.677,0.061,0.0,0.0,0.0
2022,G10826,Saskatchewan,1277.777,2993.2706,7.7152,0.0,0.0,0.0
2022,G10827,Prince Edward Island,1589.957,0.0463,0.0119,0.0,0.0,0.0
2022,G10828,Alberta,221856.242,186.2907,5.489,0.0,0.0,0.0
2022,G10830,Ontario,39120.73,0.769,0.688,0.0,0.0,0.0
2022,G10832,Alberta,42931.2,597.8,12.4,0.0,0.0,0.0
2022,G10833,Alberta,83453.8,427.8,16.7,0.0,0.0,0.0
2022,G10834,Nova Scotia,670.776178,1238.074933,0.027182,0.0,0.0,0.0
2022,G10835,Nunavut,95727.65744,2.59704,6.037244,0.0,0.0,0.0
2022,G10836,Saskatchewan,61349.9308,420.6175,1.1452,0.0,0.0,0.0
2022,G10838,Ontario,43434.8474,9.863148,1.076115,0.0,0.0,0.0
2022,G10840,Nova Scotia,33204.65944,106.072824,15.142687,0.0,0.0,0.0
2022,G10841,Saskatchewan,287463.8647,148.29459,1.5915,0.0,0.0,0.0
2022,G10842,Saskatchewan,252244.03,154.87687,1.40338,0.0,0.0,0.0
2022,G10843,Saskatchewan,61571.1497,3.3412,1.56763,0.0,0.0,0.0
2022,G10846,Alberta,63454.9422,641.2583,6.0554,0.0,0.0,0.0
2022,G10847,Quebec,4197.06,59.644,8.131,0.0,0.0,0.0
2022,G10850,British Columbia,133995.4524,650.0901,3.9446,0.0,0.0,0.0
2022,G10857,Ontario,21032.0,0.445,0.873,0.0,0.0,0.0
2022,G10860,New Brunswick,36080.0,0.8244,0.7412,0.0,0.0,0.0
2022,G10863,Nunavut,128507.3585,8.107,9.279527,0.0,35.3808,0.0
2022,G10864,Alberta,859.243,2519.662969,0.070196,0.0,0.0,0.0
2022,G10865,Quebec,207.12,1354.215,0.0016,0.0,0.0,0.0
2022,G10866,New Brunswick,19316.15174,3.28119,0.37723,0.0,0.0,0.0
2022,G10867,Quebec,59164.8,1.1159,0.1165,0.0,55.588,0.0
2022,G10870,Alberta,45901.4991,220.4441,1.0653,0.0,0.0,0.0
2022,G10872,New Brunswick,44364.0149,0.9619,0.7976,0.0,0.0,0.0
2022,G10873,British Columbia,30313.98,2.548,0.4967,0.0,0.0,0.0
2022,G10876,Saskatchewan,0.265339,5e-06,5e-06,0.0,0.0,0.0
2022,G10877,Yukon,10681.081,0.000311,8.8e-05,0.0,0.0,0.0
2022,G10878,Alberta,4093.12396,0.082104,0.505325,0.0,0.0,0.0
2022,G10879,Alberta,3046.588437,0.064479,0.229569,0.0,0.0,0.0
2022,G10881,New Brunswick,20105.863,1.4387,0.9776,0.0,0.0,0.0
2022,G10882,Alberta,696.253521,0.014857,0.02353,0.0,0.0,0.0
2022,G10883,Alberta,2270.658848,0.049071,0.23141,0.0,0.0,0.0
2022,G10885,Alberta,335.846133,0.008969,0.025075,0.0,0.0,0.0
2022,G10887,Alberta,978.000237,0.025384,0.033832,0.0,0.0,0.0
2022,G10888,Alberta,1549.551359,0.030644,0.015282,0.0,0.0,0.0
2022,G10889,Alberta,5008.186994,0.141012,0.057327,0.0,0.0,0.0
2022,G10890,Saskatchewan,12247.7091,19.6834,8.5247,0.0,0.0,0.0
2022,G10896,New Brunswick,12667.34,10.979,10.089,0.0,0.0,0.0
2022,G10897,Alberta,979212.6698,3.4666,2.2657,0.0,0.0,0.0
2022,G10899,New Brunswick,10113.0,2.237,1.581,0.0,0.0,0.0
2022,G10900,Nunavut,83524.24866,2.37985,5.831965,0.0,0.0,0.0
2022,G10901,British Columbia,5643.0,1.0659,0.951,0.0,0.0,0.0
2022,G10903,Quebec,48381.56,0.867596,1.072039,0.0,0.0,0.0
2022,G10904,Quebec,29349.283,3.326,2.389,0.0,0.0,0.0
2022,G10907,Quebec,14062.546,0.292,0.616,0.0,0.0,0.0
2022,G10908,Saskatchewan,23649.30191,17.592286,4.598398,0.0,0.0,0.0
2022,G10909,Saskatchewan,48198.8651,1.305,0.7518,0.0,0.0,0.0
2022,G10910,Ontario,11478.56,0.311,0.085,0.0,0.0,0.0
2022,G10911,Quebec,14465.9327,0.691,4.634,0.0,0.0,0.0
2022,G10912,Ontario,11015.26,0.207,0.182,0.0,0.0,0.0
2022,G10913,Saskatchewan,24873.0396,49.058,1.5999,0.0,0.0,0.0
2022,G10914,Alberta,6068.682,9.07649,0.51643,0.0,0.0,0.0
2022,G10915,Alberta,3218.366,0.0871,0.2601,0.0,0.0,0.0
2022,G10916,Saskatchewan,12015.75918,178.455759,0.10293,0.0,0.0,0.0
2022,G10917,Ontario,15494.851,3.268,0.511,0.0,30.16,0.0
2022,G10919,Ontario,19084.0,0.371,0.33,0.0,0.0,0.0
2022,G10920,Ontario,11547.085,0.87919,0.59373,0.0,0.0,0.0
2022,G10921,Manitoba,26427.106,1.5,2.018,0.0,211.9,0.0
2022,G10922,Saskatchewan,19970.7543,7.0362,1.2785,0.0,0.0,0.0
2022,G10923,Saskatchewan,24648.9783,8.6825,1.1903,0.0,0.0,0.0
2022,G10924,Ontario,55018.655,3.613,0.569,0.0,10.4,0.0
2022,G10925,Quebec,29994.435,0.724704,0.556233,0.0,0.0,0.0
2022,G10926,Ontario,55379.989,3.44411,3.80009,0.0,0.0,0.0
2022,G10927,Ontario,19933.896,0.26622,0.236988,0.0,0.0,0.0
2022,G10928,Ontario,35794.7682,0.458,0.4066,0.0,0.0,0.0
2022,G10929,Ontario,14284.314,0.346,0.1662,0.0,0.0,0.0
2022,G10930,Ontario,9013.092,0.6269,0.1079,0.0,0.0,0.0
2022,G10931,Ontario,11279.148,0.27001,0.131003,0.0,0.0,0.0
2022,G10932,British Columbia,18959.98635,65.00208,0.48845,0.0,0.0,0.0
2022,G10933,British Columbia,12886.444,59.30506,0.38232,0.0,0.0,0.0
2022,G10934,British Columbia,25518.882,0.514042,0.499787,0.0,0.0,0.0
2022,G10935,British Columbia,32142.31,6.589847,1.070619,0.0,0.0,0.0
2022,G10936,British Columbia,14709.37432,55.09948,0.42707,0.0,0.0,0.0
2022,G10937,British Columbia,14326.15548,46.6092,0.43347,0.0,0.0,0.0
2022,G10938,British Columbia,17820.79941,0.890036,2.676801,0.0,0.0,0.0
2022,G10939,British Columbia,27647.207,0.791357,0.722244,0.0,0.0,0.0
2022,G10940,British Columbia,10549.08,47.44,0.32,0.0,0.0,0.0
2022,G10941,British Columbia,12903.84,54.87,0.19,0.0,0.0,0.0
2022,G10944,British Columbia,30604.133,159.8377,0.8889,0.0,0.0,0.0
2022,G10945,British Columbia,38918.3952,133.3862,1.1795,0.0,0.0,0.0
2022,G10947,British Columbia,20369.0938,76.771,0.6149,0.0,0.0,0.0
2022,G10948,British Columbia,13908.4284,73.3063,0.2019,0.0,0.0,0.0
2022,G10949,British Columbia,33039.2631,0.6295,0.5633,0.0,0.0,0.0
2022,G10950,British Columbia,12227.87509,75.570584,0.438338,0.0,0.0,0.0
2022,G10952,British Columbia,26726.4654,7.9777,0.4612,0.0,0.0,0.0
2022,G10953,British Columbia,17857.9142,25.094,0.2848,0.0,0.0,0.0
2022,G10954,British Columbia,15938.0,0.3079,0.291,0.0,0.0,0.0
2022,G10955,British Columbia,32504.7,0.64275,0.6687,0.0,0.0,0.0
2022,G10957,British Columbia,31041.25,0.618,0.625,0.0,0.0,0.0
2022,G10958,British Columbia,12275.2501,10.1371,0.2053,0.0,0.0,0.0
2022,G10959,British Columbia,32247.9,111.42,0.95,0.0,0.0,0.0
2022,G10960,British Columbia,9255.22,35.85,0.26,0.0,0.0,0.0
2022,G10962,Alberta,37.0,67.003,5.102,0.0,0.0,0.0
2022,G10963,Alberta,43901.2501,272.6704,1.0965,0.0,0.0,0.0
2022,G10964,British Columbia,14038.67271,110.736125,0.411756,0.0,0.0,0.0
2022,G10966,British Columbia,11626.09387,39.6025,0.33979,0.0,0.0,0.0
2022,G10968,British Columbia,33863.47396,145.15304,1.01547,0.0,0.0,0.0
2022,G10974,British Columbia,28916.64007,195.801265,0.881053,0.0,0.0,0.0
2022,G10975,Ontario,1129.41603,1104.681409,0.090772,0.0,0.0,0.0
2022,G10976,Alberta,11544.7706,32.20426,0.2914,0.0,0.0,0.0
2022,G10977,Alberta,12956.50336,38.49926,0.33245,0.0,0.0,0.0
2022,G10978,Alberta,24066.21251,166.87316,8.39236,0.0,0.0,0.0
2022,G10979,Alberta,12182.6312,65.99132,0.3112,0.0,0.0,0.0
2022,G10982,Ontario,7825.344,0.152505,0.1353,0.0,0.0,0.0
