"","betaCatenin","CD11b","CD11c","CD138","CD16","CD20","CD209","CD3","CD31","CD4","CD45","CD45RO","CD56","CD63","CD68","CD8","dsDNA","EGFR","FoxP3","H3K27me3","H3K9ac","HLA_Class_1","HLADR","IDO","Keratin17","Keratin6","Ki67","Lag3","MPO","p53","panKeratin","PD1","PDL1","pS6","SMA","Vimentin","centroidX","centroidY"
"Cell_145845",0,0,0,0,0,0,0,0,0,0,0,0,0,0.004753251,0,0,0.5903661,0,0,0.5043683,0.4214616,0,0.07272995,0,0,0.2373622,0,0,0,0,0.3942965,0,0,0.1116303,0,0,1041.794,760.1323
"Cell_145846",0,0,0,0,0,0,0,0,0,0,0.07685117,0,0,0,0,0,0.7862164,0,0,0.6464884,0.4757011,0,0.330112,0,0,0.1162853,0,0,0,0,0.2452576,0,0,0.2776528,0,0,1914.178,759.9431
"Cell_145847",0,0,0,0,0,0,0,0,0,0,0.06204744,0,0,0,0.02223189,0,0.7859281,0,0,0.5941315,0.5573481,0.02672563,0.2864352,0,0,0.1806555,0,0,0,0,0.136824,0,0,0.2500465,0,0,1974.293,759.6516
"Cell_145848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5571321,0,0,0.5291824,0.3207309,0.1732567,0.1785342,0,0,0.3501567,0,0,0,0,0.4846561,0,0,0,0,0,1532.789,759.8789
"Cell_145849",0,0,0,0,0,0,0,0,0.1731009,0,0.02363415,0,0,0,0.0437988,0,0.8164106,0,0,0.8110421,0.7064268,0.2136762,0.4118799,0,0,0.00381043,0,0,0,0,0.03190733,0,0,0.4472451,0,0,299.5323,761.7321
"Cell_145850",0,0,0,0,0,0,0,0.136382,0,0,0.3167236,0.1410217,0,0,0.8288858,0,0.613781,0,0,0.4489686,0.2182427,0.4584807,0.3301701,0,0,0,0,0,0,0,0,0,0,0.1033929,0,0,360.243,761.7314
"Cell_145851",0,0,0,0,0,0,0,0,0,0,0.02119525,0,0,0,0.004421556,0,0.7879351,0,0,0.6519034,0.6332448,0.06341483,0.2789309,0,0,0.1536838,0.3430257,0,0,0,0.09887506,0,0,0.2317484,0.03566317,0,786.3264,761.3312
"Cell_145852",0,0,0,0,0,0,0,0,0,0,0.1398994,0,0,0.0211223,0,0,0.6476156,0,0,0.3637528,0.4178959,0.2424181,0.2205191,0,0,0.09721944,0,0,0,0,0,0,0,0.1584323,0.1456481,0,1726.771,759.5967
"Cell_145853",0,0,0,0,0,0,0,0.01459241,0,0,0.1214078,0.01451327,0,0,0,0.03271475,0.7361142,0,0,0.6158274,0.4916101,0,0.1965059,0,0,0.1603903,0,0,0,0,0.2093736,0,0,0.2244335,0,0,1860.286,762.6387
"Cell_145854",0,0,0,0,0,0.007425243,0,0,0,0,0.3080497,0,0,0.05746224,0.2832837,0,0.7427499,0,0,0.6171103,0.6438766,0.2845837,0.3556193,0,0,0.02736644,0,0,0,0,0.05408346,0,0,0.2686837,0,0,414.8969,764.4219
"Cell_145855",0,0,0,0,0,0,0,0,0,0,0.02050098,0,0,0,0.7464991,0,0.4731615,0,0,0.4155101,0.2553394,0.5052283,0.1954377,0,0,0,0,0,0,0,0,0,0,0.1721986,0,0,497.8125,764.0547
"Cell_145856",0,0,0,0,0,0.0128955,0,0,0,0,0.01835363,0,0,0,0,0,0.5456188,0,0,0.5051954,0.3971146,0.03384213,0.3068427,0,0,0.130721,0,0,0,0,0.398412,0,0,0.2684743,0,0,863.965,764.4266
"Cell_145857",0,0,0,0,0,0,0,0.05968663,0,0.05132154,0.1050988,0,0,0.1926585,0,0,0.7888666,0,0,0.5815797,0.4202231,0,0.2591517,0,0,0.1306002,0,0,0,0,0.3037612,0,0,0.1645133,0,0,1810.108,764.2739
"Cell_145858",0,0,0,0,0,0.05661797,0,0,0,0,0.02239097,0,0,0.08373026,0,0,0.7592005,0,0,0.585559,0.5215751,0.008524663,0.2437168,0,0,0.1547093,0,0,0,0,0.3360987,0,0,0.3276858,0,0,899.7575,765.4247
"Cell_145859",0,0,0,0,0,0,0,0,0.007477361,0,0.02762963,0,0,0,0.3422654,0,0.7601915,0,0,0.6359792,0.6806241,0.3598454,0.3590579,0,0,0,0,0,0.05230741,0,0,0,0,0.187989,0,0,316.7816,766.5488
"Cell_145860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4627669,0,0,0.4134655,0.2627708,0,0.03455345,0,0,0.1718347,0,0,0,0,0.3147327,0,0,0.197218,0,0,385.9179,767.8358
"Cell_145861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5674455,0,0,0.5190013,0.4199556,0,0.0154677,0,0,0.2363396,0,0,0,0,0.4086106,0,0,0.1064663,0,0,664.2372,766.6172
"Cell_145862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7705278,0,0,0.5215098,0.6288332,0,0.2140568,0,0,0.04962073,0,0,0,0,0.1899366,0,0,0.1163488,0.1727684,0,704.812,768.1381
"Cell_145863",0,0,0,0,0,0,0,0,0,0,0.1322885,0,0,0,0,0,0.8007709,0,0,0.5981084,0.457612,0,0.1318678,0,0,0.2307144,0,0,0,0,0.3887055,0,0,0.2782975,0,0,948.9913,768.1804
"Cell_145864",0,0,0,0,0,0.06658221,0,0,0,0,0.1105123,0,0,0,0,0,0.6814409,0,0,0.5924537,0.3807661,0.01525129,0.2983488,0,0,0.1253173,0,0,0,0,0.4094558,0,0,0.3064866,0,0.01575167,33.90566,768.6051
"Cell_145865",0,0,0.3102423,0,0,0.01823239,0,0,0,0,0.5591945,0.1386065,0,0,0.04989701,0,0.6810086,0,0,0.629734,0.5888685,0.6998058,0.3531859,0,0,0,0,0,0,0,0,0,0,0.2962247,0,0,1215.914,768.9407
"Cell_145866",0,0,0,0.0272961,0,0,0,0,0,0,0,0,0,0,0,0,0.7562214,0,0,0.6039045,0.4047397,0.01386614,0.2217606,0,0,0.2107875,0,0,0,0,0.2569685,0,0,0.1703359,0,0,1586.492,768.5764
"Cell_145867",0,0,0.07854295,0,0,0,0,0,0,0,0.3794815,0.01249323,0,0,0,0.01127907,0.7618889,0,0,0.6753557,0.5496169,0.3907035,0.3065994,0,0,0.128353,0,0,0,0,0.3053945,0,0,0.3495696,0,0,274.6546,772.5804
"Cell_145868",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5341907,0,0,0.5511798,0,0,0.5938826,0,0,0.2012248,0,0,0,0,0,0,0,0.2086584,0,0,0.3921919,0.1059241,0,1087.594,774.3083
"Cell_145869",0,0,0,0.05322145,0,0.5631509,0,0.01063216,0,0,0.4481042,0.08391912,0,0.1750543,0,0.02120557,0.8340062,0,0,0.8714241,0.577583,0.7012075,0.4465926,0,0,0.1618629,0,0,0,0,0.239117,0,0,0.566048,0,0,1123.065,774.4918
"Cell_145870",0,0,0,0,0,0,0,0.0433237,0,0,0.07311448,0,0,0.01152778,0,0,0.7245467,0,0,0.62751,0.4254513,0,0.2069657,0,0,0.1236896,0,0,0,0,0.2586131,0,0,0.2199588,0.0172423,0.01243929,1755.608,771.9893
"Cell_145871",0,0,0,0,0,0,0,0,0,0,0,0,0,0.03208247,0,0,0.7334504,0,0,0.6574778,0.4506632,0,0.2632065,0,0,0.1405388,0,0,0,0,0.2863136,0,0,0.3020316,0,0,437.7104,774.5547
"Cell_145872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00967074,0.3770117,0,0,0.4331252,0.2507352,0,0.1917312,0,0,0.1437137,0,0,0,0,0.09985811,0,0,0.1662381,0,0,738.4372,774.3721
"Cell_145873",0,0,0,0,0,0,0,0,0,0,0.02235317,0,0,0,0,0,0.5959946,0,0,0.4817617,0.3633965,0.002583872,0.004586493,0,0,0.2421728,0,0,0,0,0.4163419,0,0,0.1011686,0,0,1029.172,776.4122
"Cell_145874",0,0,0,0,0,0,0,0,0,0,0.003230386,0,0,0.003578151,0,0,0.7661683,0,0,0.6087525,0.48793,0,0.2971571,0,0,0,0,0,0,0,0.1257938,0,0,0.2100642,0,0,183.8801,775.4612
"Cell_145875",0,0,0,0,0,0.6901358,0,0,0,0,0.375115,0.08383496,0,0.08955225,0,0,0.8105834,0,0,0.8596085,0.6603332,0.326454,0.4404125,0,0,0.005949571,0,0,0,0,0.1326157,0,0,0.5147871,0,0,878.3027,775.4165
"Cell_145876",0,0,0,0,0,0,0,0,0,0,0.03378848,0,0,0,0,0,0.671928,0,0,0.499614,0.3693877,0.05130225,0.224144,0,0,0.1140681,0,0,0,0,0.2716375,0,0,0.1824036,0,0,211.5706,777.1934
"Cell_145877",0,0,0,0,0,0,0,0,0,0,0.03558544,0,0,0,0,0.01466271,0.7485487,0,0,0.56373,0.4479242,0.006337677,0.162325,0,0,0.08253107,0,0,0,0,0.2236756,0,0,0.2238042,0,0,568.1144,777.0314
"Cell_145878",0,0,0,0,0,0,0,0,0,0,0.5098893,0,0,0.1054472,0.3042697,0,0.6960561,0,0,0.6197591,0.5360676,0.4093715,0.6212183,0,0,0.03946526,0,0,0,0,0.007084728,0,0,0.3431756,0,0,1634.661,776.684
"Cell_145879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7162175,0,0,0.5725614,0.5029126,0.0307995,0.2152547,0,0,0.07332754,0,0,0,0,0.1201661,0,0,0.1730164,0,0,593.6813,778.3054
"Cell_145880",0,0,0,0.03112004,0,0,0,0,0.05513094,0,0.05229886,0,0,0.1766467,0,0,0.721598,0,0,0.5633855,0.4259165,0.1708233,0.2829925,0,0,0.06731285,0,0,0,0,0.1889395,0,0,0.2117998,0,0,621.7906,777.6705
"Cell_145881",0,0,0,0,0,0,0,0,0,0,0.006073057,0,0,0,0,0,0.7557035,0,0,0.6031296,0.4664893,0.001603092,0.2857478,0,0,0.1196472,0,0,0,0,0.1367436,0,0,0.218481,0,0,1893.647,777.1764
"Cell_145882",0,0,0,0,0,0,0,0,0,0,0.05204003,0,0,0,0,0,0.7114829,0,0,0.6108292,0.5676931,0.01486604,0.2410295,0,0,0.1660268,0,0,0,0,0.2629912,0,0,0.261204,0,0,260.2023,780.8
"Cell_145883",0,0,0,0,0,0,0,0,0,0,0,0,0,0.01587152,0,0,0.6733024,0,0,0.6177642,0.3964916,0,0.2350811,0,0,0.2340238,0,0,0,0,0.3324955,0,0,0.2978406,0,0,820.4491,778.6491
"Cell_145884",0,0.378421,0.08653426,0,0.1787057,0,0,0,0,0,0.310366,0.008746078,0,0.153527,0.8864431,0,0.7588199,0,0,0.6389131,0.5141244,0.8156468,0.4838546,0,0,0.02867782,0,0,0,0,0.002753333,0,0,0.2787801,0.09262154,0.2046776,1458.521,778.9164
"Cell_145885",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4012368,0,0,0.4574412,0,0,0.305611,0,0,0.01570726,0,0,0,0,0,0,0,0.04749044,0,0,0.1504907,0,0,1071.365,781.9854
"Cell_145886",0,0,0,0,0,0,0,0.04073252,0,0,0.4111921,0.03240158,0,0,0.7889125,0,0.7120422,0,0,0.6248977,0.6511722,0.4873979,0.3505027,0,0,0,0,0,0,0,0,0,0,0.4270003,0,0,1981.164,780.169
"Cell_145887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6228131,0,0,0.5670174,0.4774048,0,0.07566284,0,0,0.2129768,0,0,0,0,0.2877373,0,0,0.09879836,0,0,920.9775,781.8479
"Cell_145888",0,0,0,0,0,0,0,0,0,0,0.449179,0,0,0,0,0,0.6653952,0,0,0.5197019,0,0.3806393,0.6396624,0,0,0,0,0,0,0,0,0,0,0,0,0,1699.075,780.825
"Cell_145889",0,0,0,0,0,0,0,0,0,0,0,0,0,0.002627881,0,0,0.5521861,0,0,0.4832061,0.3973761,0,0.2662236,0,0,0.1846861,0,0,0,0,0.2908344,0,0,0.129482,0,0,852.1328,782.6884
"Cell_145890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703454,0,0,0.6495141,0.487716,0,0.2144378,0,0,0.06601204,0,0,0,0,0.2479263,0,0,0.3345715,0,0,235.6618,784.2139
"Cell_145891",0,0,0,0,0,0,0,0,0,0,0.1625292,0,0,0,0.05405756,0,0.7645017,0,0,0.5566923,0.5118106,0.05804126,0.3554558,0,0,0.03097771,0,0,0.3402089,0,0,0,0,0.192155,0,0,316.6298,784.2383
"Cell_145892",0,0,0,0,0,0.06862357,0,0,0,0,0.1250265,0,0,0,0,0,0.7387513,0,0,0.6878245,0.3819186,0.02336976,0.3559308,0,0,0,0,0,0,0,0,0,0,0.2740532,0.01587314,0,771.4937,785.8092
"Cell_145893",0,0,0,0,0,0,0,0,0,0,0.02148228,0,0,0.005103461,0,0,0.7870333,0,0,0.678384,0.4898436,0.08508281,0.2444619,0,0,0.1131719,0,0,0,0,0.2187766,0,0,0.2457662,0,0,668.693,786.0369
"Cell_145894",0,0,0,0,0,0,0,0.1265211,0,0.1556423,0.4718228,0.2631088,0,0,0.03635719,0,0.8386607,0,0,0.7307247,0.581266,0.1338889,0.4102079,0,0,0.01148826,0,0,0,0,0.0182118,0,0,0.3604301,0.1384964,0,1243.606,786.6121
"Cell_145895",0,0,0.01627413,0,0,0,0,0,0,0,0.1113271,0,0,0.1611755,0,0,0.7655434,0,0,0.7144606,0.5957164,0.07174028,0.2288138,0,0,0.1588784,0,0,0,0,0.2875015,0,0,0.293896,0.126953,0,1327.835,787.4366
"Cell_145896",0,0,0,0,0,0,0,0.03227171,0,0,0.2134406,0,0,0.05636628,0,0,0.7236704,0,0,0.488431,0.3826019,0.4483163,0.2321308,0,0,0.04606358,0,0,0,0,0.1011822,0,0,0.3437806,0,0,129.1726,786.0186
"Cell_145897",0,0.3516417,0.3320858,0.01444342,0,0,0,0,0,0,0.4630528,0,0,0,0.3460413,0,0.7422339,0,0,0.3675847,0.3608531,0.6045991,0.4161827,0,0,0.0025736,0,0,0.1157909,0,0,0,0,0.3958632,0.3098207,0.07086269,1513.032,787.9365
"Cell_145898",0,0,0,0,0,0,0,0,0,0,0.04440571,0,0,0,0,0,0.6230251,0,0,0.4592198,0.3800769,0,0.2636076,0,0,0,0,0,0,0,0.2703747,0,0,0.08199487,0,0,8.037037,790.1065
"Cell_145899",0,0,0,0,0,0.3818625,0,0,0,0,0.2330236,0,0,0,0.1104289,0,0.7408547,0,0,0.7084624,0.4132819,0.2306719,0.4326125,0,0,0.04514283,0,0,0,0,0.0168253,0,0,0.4576962,0,0,404.0905,789.3143
"Cell_145900",0,0,0,0.02313609,0,0,0,0,0,0,0,0,0,0,0,0,0.5700427,0,0,0.4422122,0.3301239,0,0.05784338,0,0,0.2857138,0,0,0,0,0.409554,0,0,0.2483956,0,0,463.6075,790.9506
"Cell_145901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8042133,0,0,0.5973898,0.4927234,0,0.1285855,0,0,0.1315314,0,0,0,0,0.250699,0,0,0.2028511,0,0,717.0756,789.7912
"Cell_145902",0,0,0,0.01462909,0,0,0,0,0,0,0.1456667,0,0,0.009352662,0.002933547,0,0.7902485,0,0,0.569136,0.3154048,0.07192845,0.2529935,0,0,0.3984806,0,0,0,0,0.6124412,0,0,0.2340701,0.1356986,0,1620.961,790.1704
"Cell_145903",0,0,0,0.1021447,0,0,0,0.1046627,0,0.1366902,0.4121635,0,0,0.1086297,0.1712481,0,0.7637331,0,0,0.5168879,0.4796899,0.2744113,0.3295407,0,0,0.08004199,0,0,0,0,0.1408107,0,0,0.09256133,0,0,1803.795,790.6154
"Cell_145904",0,0,0,0,0,0,0,0,0,0,0.2302076,0,0,0,0.1136845,0,0.7546607,0,0,0.6111519,0.5441114,0.03817771,0.2600811,0,0,0.02662307,0,0,0,0,0.1016497,0,0,0.3624428,0,0,361.5355,791.0329
"Cell_145905",0,0,0,0,0,0,0,0,0,0,0.403499,0,0,0,0,0,0.7143193,0,0,0.6732083,0.5727424,0,0.3145193,0,0,0,0,0,0,0,0.06029319,0,0,0.5444515,0,0,541.6446,792.1459
"Cell_145906",0,0,0.04011335,0,0.01403141,0.04954815,0,0,0,0,0.2987705,0,0,0.4970436,0.3045419,0,0.7892116,0,0,0.6076571,0.6173792,0.5452748,0.3595569,0,0,0.02457294,0,0,0,0,0.06925623,0,0,0.4898925,0.2091971,0,1190.437,793.9713
"Cell_145907",0,0,0,0,0,0,0,0,0,0,0.2220378,0,0,0,0,0,0.8095419,0,0,0.6480058,0.6469499,0.2849458,0.4148488,0,0,0,0,0,0,0,0,0,0,0.2784661,0,0,195.1585,795.1025
"Cell_145908",0,0,0,0,0,0,0,0,0,0,0.01217233,0,0,0,0,0,0.7290285,0,0,0.6272453,0.5774826,0.04033853,0.2857511,0,0,0.0636584,0,0,0,0,0,0,0,0.286705,0,0.01625448,295.3352,794.6133
"Cell_145909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7234568,0,0,0.5065832,0.2845704,0,0.2666697,0,0,0.1440389,0,0,0,0,0.1818934,0,0,0.2067857,0,0,907.373,793.5516
"Cell_145910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5643312,0,0,0.4431158,0.3806119,0,0,0,0,0.348253,0,0,0,0,0.5816879,0,0,0,0,0,1567.952,794.2909
"Cell_145911",0,0,0,0.141115,0,0,0,0,0.1366645,0,0.02071393,0,0,0.04059803,0.1039564,0,0.6884812,0,0,0.6089679,0.4169777,0.1707575,0.3333344,0,0,0.05800585,0,0,0,0,0.1392541,0,0,0.2194747,0,0,488.6857,795.2928
"Cell_145912",0,0,0,0,0,0,0,0,0,0,0,0,0,0.392385,0,0,0.4287858,0,0,0.2331594,0,0,0.03353463,0,0,0.3541003,0,0,0,0,0.5968219,0,0,0.01401146,0,0,883.1719,797.75
"Cell_145913",0,0,0,0,0,0,0,0.05604471,0,0,0.1761837,0.02557309,0,0,0.02944241,0.02518298,0.8175977,0,0,0.564213,0.5099753,0.07575584,0.306899,0,0,0.01636736,0,0,0,0,0,0,0,0.1232185,0.1613985,0,1832.984,797.6869
"Cell_145914",0,0,0,0.04480144,0,0.2497178,0,0.002856382,0,0,0.4577086,0.02838613,0,0,0.2579077,0,0.8156326,0,0,0.7408458,0.4977957,0.3218665,0.5185127,0,0,0,0,0,0,0,0,0,0,0.3750512,0,0.01113491,1991.602,796.3125
"Cell_145915",0,0,0,0,0,0.4020063,0,0,0,0,0.13583,0,0,0.3930731,0,0,0.6457873,0,0,0.5808819,0.4530446,0.1003907,0.3413784,0,0,0,0,0,0,0,0,0,0,0.07520019,0,0,51.20339,798.0424
"Cell_145916",0,0,0,0,0,0.4647188,0,0.04089681,0,0.01925697,0.4541547,0.04256414,0,0,0.009214175,0,0.8872107,0,0,0.8626598,0.6332278,0.2172081,0.3704743,0,0,0.002729571,0,0,0,0,0.03655463,0,0,0.5411834,0,0,1971.65,797.7677
"Cell_145917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5287744,0,0,0.5386723,0.3141809,0.05652568,0.2642965,0,0,0.2847794,0,0,0,0,0.4821742,0,0,0.07499284,0,0,1467.521,799.5916
"Cell_145918",0,0,0,0.1666285,0,0.2963056,0,0,0,0,0.3038836,0,0,0.01446812,0,0,0.8954539,0,0,0.8126137,0.5638404,0.1168846,0.3879092,0,0,0.2118904,0,0,0,0,0.07367968,0,0,0.46351,0.322033,0.2054859,1485.938,798.6525
"Cell_145919",0,0,0,0,0,0,0,0,0,0,0.06476501,0,0,0.05802233,0,0,0.8388919,0,0,0.646225,0.4554994,0.09799544,0.4236246,0,0,0.296454,0,0,0,0,0.2499182,0,0,0.2401114,0,0,1697.161,799.2756
"Cell_145920",0,0,0,0,0,0.3731739,0,0.05394943,0,0,0.4044945,0,0,0.01292576,0,0,0.7103542,0,0,0.7673403,0.4457749,0.3601293,0.3110441,0,0,0.01440533,0,0,0,0,0.01208188,0,0,0.4314909,0,0,84.84889,801.0555
"Cell_145921",0,0,0,0,0,0,0,0,0,0,0.09795851,0,0,0.1949577,0,0,0.6388819,0,0,0.5470485,0.3275157,0.0740003,0.2119616,0,0,0.1356468,0,0,0,0,0.3370987,0,0,0.2660015,0,0,171.8431,800.328
"Cell_145922",0,0,0,0,0,0.3653945,0,0,0,0,0.2135414,0,0,0,0,0,0.6976174,0,0,0.6402407,0.5336667,0.04499397,0.3642582,0,0,0.002517654,0,0,0,0,0,0,0,0.2884993,0.1335263,0,741.1087,799.736
"Cell_145923",0,0,0,0,0,0,0,0,0,0,0,0,0,0.07037678,0,0,0.7997643,0,0,0.5232785,0.4452462,0,0.4646593,0,0,0,0,0,0,0,0.05285853,0,0,0.1753857,0,0,853.189,800.1951
"Cell_145924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7119931,0,0,0.6090762,0.5149578,0,0.2773688,0,0,0.1150116,0,0,0,0,0.06013518,0,0,0.2592295,0.1149379,0,800.8672,801.0651
"Cell_145925",0,0,0,0,0,0,0,0,0,0,0.2236915,0,0,0.05329149,0,0,0.6766184,0,0,0.4312542,0.1515326,0.2066516,0.29271,0,0,0.0760478,0,0,0,0,0.1242408,0,0,0.180972,0,0,998.3834,801.3436
"Cell_145926",0,0,0,0,0,0,0,0,0,0,0,0,0,0.08863308,0,0,0.4146675,0,0,0.5525489,0.2223394,0.02492511,0.004430797,0,0,0.2373622,0,0,0,0,0.434534,0,0,0,0,0,1023.068,800.642
"Cell_145927",0,0,0,0,0,0.6305604,0,0,0,0,0.4239132,0.05648151,0,0.04890538,0.1163751,0,0.8566147,0,0,0.8469245,0.566967,0.5868828,0.5660555,0,0,0.02164025,0,0,0,0,0.09375281,0,0,0.4968573,0,0,1150.35,801.9592
"Cell_145928",0,0,0,0,0,0,0,0,0,0,0,0,0,0.01239358,0,0,0.6963475,0,0,0.6130048,0.3644583,0,0.1821205,0,0,0.06275048,0,0,0,0,0.03700994,0,0,0.2390752,0,0,569.2202,802.6733
"Cell_145929",0,0,0,0,0,0,0,0,0,0,0.005934853,0,0,0.1279949,0.00463887,0,0.7312917,0,0,0.436472,0.3359833,0.02873023,0.1124653,0,0,0.1673392,0,0,0,0,0.3961675,0,0,0,0,0,693.0661,802.7542
"Cell_145930",0,0,0,0,0,0,0,0,0,0,0.1610281,0,0,0.2824978,0,0,0.7773815,0,0,0.6075235,0.5602022,0.2098813,0.3190129,0,0,0.166269,0,0,0,0,0.2397913,0,0,0.3364607,0,0,838.9313,803.1688
"Cell_145931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768953,0,0,0.747084,0.6250364,0,0.3671362,0,0,0.002394936,0,0,0,0,0.06549577,0,0,0.3650676,0.04377689,0.1772985,320.8286,804.9852
"Cell_145932",0,0,0,0.2280622,0,0,0,0,0,0,0.01332698,0.007794167,0,0,0,0.005277678,0.8016247,0,0,0.5741435,0.4155099,0.01641113,0.2853832,0,0,0.1682259,0,0,0,0,0.3890701,0,0,0.2982674,0,0,1114.215,803.5397
"Cell_145933",0,0,0,0,0,0.01396939,0,0.02630408,0,0,0.0817901,0,0,0,0,0,0.6444005,0,0,0.5208036,0.4784373,0.0305672,0.3045071,0,0,0,0,0,0,0,0,0,0,0.2381298,0,0,69.57197,804.3485
"Cell_145934",0,0,0,0,0,0,0,0,0,0,0.02001048,0,0,0,0,0,0.7211053,0,0,0.4811185,0.3081334,0.04471885,0.1531558,0,0,0.09343747,0,0,0,0,0.3474531,0,0,0.008793524,0,0,209.7353,804.9117
"Cell_145935",0,0,0,0.0907548,0,0,0,0.01216501,0,0,0.009197582,0,0,0,0,0,0.7759746,0,0,0.6177562,0.3546815,0.009912492,0.2662475,0,0,0.3261956,0,0,0,0,0.4011573,0,0,0.2633858,0.09781516,0,1591.984,806.4553
"Cell_145936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5998833,0,0,0.7052664,0.3975061,0,0.1998025,0,0,0.07986127,0,0,0,0,0.2992877,0,0,0.3679948,0,0,1784.765,805.2739
"Cell_145937",0,0,0,0,0,0.0478876,0,0,0,0,0.04198407,0,0,0,0,0,0.733204,0,0,0.6783139,0.3991891,0.007567625,0.1955035,0,0,0.006502266,0,0,0,0,0.1239802,0,0,0.3280793,0,0,252.0896,805.853
"Cell_145938",0,0,0,0,0,0,0,0,0,0,0.2226908,0,0,0.03395985,0,0,0.6248762,0,0,0.4519632,0.4125561,0.2608514,0.3644967,0,0,0,0,0,0,0,0.03808806,0,0,0.3510573,0,0,829.1754,807.4561
"Cell_145939",0,0,0,0,0,0,0,0,0,0,0.01130367,0,0,0.001789104,0,0,0.7024459,0,0,0.5776322,0.4664966,0.01193345,0.211408,0,0,0.01942744,0,0,0,0,0.1067527,0,0,0.2342576,0,0,1374.662,807.6015
"Cell_145940",0,0,0,0.009681496,0,0,0,0.2403596,0,0,0.3488678,0.2159099,0,0,0,0,0.887522,0,0,0.7820014,0.6762891,0.03090388,0.3586496,0,0,0.1309035,0,0,0,0,0.2974537,0,0,0.3697453,0,0,1619.913,808.5106
"Cell_145941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6147801,0,0,0.4006034,0.1360694,0,0.163703,0,0,0.1848811,0,0,0,0,0.4196855,0,0,0.02764667,0,0,1268.883,810.3333
"Cell_145942",0,0,0.2262313,0,0,0,0,0,0,0,0.5659957,0,0,0.02245777,0.09218378,0,0.5100203,0,0,0.4447469,0.3081696,0.6355819,0.3966472,0,0,0,0,0,0,0,0,0,0,0.2612616,0,0,1340.344,808.7616
"Cell_145943",0,0,0,0,0,0,0,0,0,0,0.007513761,0,0,0.01663959,0,0,0.7379225,0,0,0.5007637,0.2378466,0.0104106,0.1236239,0,0,0.1834035,0,0,0,0,0.3355803,0,0,0,0,0,1171.794,810.545
"Cell_145944",0,0,0,0.01228778,0,0,0,0,0,0,0.000675503,0,0,0.005237336,0,0,0.7354606,0,0,0.5601448,0.4663615,0.001872125,0.2268227,0,0,0.006254799,0,0,0,0,0.009229949,0,0,0.2468283,0,0,601.8179,811.6536
"Cell_145945",0,0,0.01942349,0,0,0,0,0,0,0.06520227,0.5204731,0.04871196,0,0.2143294,0.1485923,0,0.8267437,0,0,0.5689573,0.4877166,0.4135061,0.3569237,0,0,0,0,0,0,0,0,0,0,0.376031,0.1075536,0,1549.233,812.7651
"Cell_145946",0,0,0,0.04289544,0,0,0,0,0,0,0,0,0,0.06881842,0,0,0.7554995,0,0,0.6055945,0.4899023,0,0.3273225,0,0,0.1105622,0,0,0,0,0.08148032,0,0,0.2668739,0,0,939.2875,813.3482
"Cell_145947",0,0,0,0.04427957,0,0,0,0,0,0,0.05320076,0.01197895,0,0,0,0,0.6836581,0,0,0.5059088,0.42051,0.003155054,0.2240506,0,0,0.05030152,0,0,0,0,0.1220559,0,0,0.1414608,0,0,1913.434,813.8478
"Cell_145948",0,0,0,0,0,0,0,0,0.02595265,0,0.05960745,0,0,0,0,0,0.7846536,0,0,0.6053731,0.7016039,0.07561103,0.2666738,0,0,0.04027924,0,0,0,0,0.08463529,0,0,0.3830812,0,0,1238.17,813.7656
"Cell_145949",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1269994,0,0,0.7889605,0,0,0.552174,0.4810255,0,0.2573677,0,0,0.07986127,0,0,0,0,0.09632958,0,0,0.1088557,0,0,856.2448,817.3207
"Cell_145950",0,0,0,0,0,0,0,0,0,0,0,0,0,0.07928044,0,0,0.8157185,0,0,0.6741499,0.4365372,0,0.1824507,0,0,0.06285763,0,0,0,0,0.2178731,0,0,0.268983,0,0,1713.233,815.7783
"Cell_145951",0,0,0,0,0,0.01728385,0,0.01989549,0,0,0.1818205,0.1373099,0,0.7628633,0,0,0.729625,0,0,0.6921572,0.5904839,0.1721372,0.3157414,0,0,0.06357164,0,0,0,0,0.05192912,0,0,0.255383,0,0,44.25729,817.1
